run_id,instance,arm,elapsed_seconds,native_tree_memory_mb,rows_attached_final,rows_avoided_final
stage2__tight_T_seed3101__baseline__900s,tight_T_seed3101,baseline,788.59,1466.93,207649,0.0
stage2__tight_T_seed3101__baseline__900s,tight_T_seed3101,baseline,806.84,1489.8,207649,0.0
stage2__tight_T_seed3101__baseline__900s,tight_T_seed3101,baseline,825.27,1506.79,207649,0.0
stage2__tight_T_seed3101__baseline__900s,tight_T_seed3101,baseline,843.86,1524.02,207649,0.0
stage2__tight_T_seed3101__baseline__900s,tight_T_seed3101,baseline,862.86,1536.99,207649,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,5.94,0.01,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,10.05,1.14,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,18.12,3.16,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,23.8,8.85,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,29.08,18.85,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,34.19,25.59,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,48.03,28.53,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,53.39,34.28,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,58.59,38.67,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,65.33,43.8,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,72.88,56.27,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,91.36,71.87,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,110.08,84.84,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,128.34,103.15,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,146.59,115.31,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,164.66,134.29,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,183.03,140.94,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,201.66,141.41,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,220.27,154.47,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,238.88,164.01,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,256.77,172.2,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,274.91,178.5,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,293.02,184.77,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,312.14,195.13,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,330.72,203.7,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,349.19,209.53,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,368.22,219.77,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,386.31,230.4,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,406.44,239.64,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,424.53,245.7,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,442.48,253.45,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,460.62,254.91,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,479.48,262.76,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,497.12,261.11,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,517.67,257.41,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,535.8,264.4,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,554.73,261.16,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,573.66,256.11,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,593.34,251.85,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,621.3,246.25,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,639.48,242.43,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,657.69,241.34,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,678.98,239.2,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,697.41,236.52,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,718.19,235.06,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,739.16,233.04,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,759.36,236.42,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,782.0,234.96,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,801.58,235.88,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,820.91,234.76,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,840.94,226.94,328779,0.0
stage2__tight_T_seed3101__root_flow_only__900s,tight_T_seed3101,root_flow_only,865.36,229.75,328779,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,3.05,0.01,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,7.28,2.06,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,12.88,7.16,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,18.0,12.44,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,23.14,18.17,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,28.17,45.47,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,33.16,57.42,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,38.36,73.69,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,44.3,89.98,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,49.7,96.41,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,55.44,108.84,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,71.77,137.18,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,88.41,162.7,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,106.03,193.96,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,123.3,208.11,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,141.0,225.42,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,158.84,233.32,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,176.95,239.81,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,194.66,252.51,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,212.77,262.61,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,231.78,264.7,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,249.03,296.67,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,267.11,314.62,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,284.84,336.44,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,302.74,343.67,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,321.92,351.86,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,339.64,363.42,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,357.47,364.55,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,375.39,388.19,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,396.05,399.59,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,414.66,402.59,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,434.59,413.82,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,452.72,428.23,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,470.74,439.47,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,490.27,447.35,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,507.8,481.02,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,526.17,502.14,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,544.7,520.81,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,562.14,525.39,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,580.52,527.6,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,597.53,530.41,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,615.44,536.0,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,634.62,552.72,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,653.33,563.84,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,673.42,571.56,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,692.28,577.93,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,711.2,579.06,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,728.36,586.09,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,744.91,591.62,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,763.14,594.98,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,779.42,597.77,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,796.64,598.5,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,813.62,600.23,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,830.41,601.21,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,846.7,604.13,154889,0.0
stage2__tight_T_seed3102__baseline__900s,tight_T_seed3102,baseline,863.02,612.81,154889,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,4.95,0.01,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,8.92,0.38,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,15.7,2.55,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,21.95,9.22,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,27.25,18.32,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,32.11,26.51,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,37.3,28.31,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,42.14,32.59,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,47.42,37.41,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,52.88,40.0,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,59.33,48.37,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,78.09,54.48,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,96.12,62.44,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,114.56,67.73,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,134.22,74.17,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,153.97,81.35,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,172.33,88.04,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,190.61,94.09,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,208.67,99.57,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,226.98,104.65,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,244.86,111.5,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,264.08,117.27,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,282.16,126.7,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,301.11,136.39,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,319.27,147.74,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,337.38,154.07,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,355.91,157.56,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,374.3,169.01,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,392.17,183.71,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,410.91,190.8,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,429.5,199.99,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,448.84,207.17,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,467.28,220.88,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,485.72,226.71,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,504.22,241.63,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,522.56,250.37,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,541.06,259.02,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,559.66,266.31,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,578.34,277.21,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,596.5,287.45,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,615.17,292.61,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,633.91,306.56,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,652.56,316.1,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,670.39,321.37,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,687.58,328.77,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,706.12,336.64,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,723.84,345.84,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,742.59,354.37,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,761.92,364.27,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,780.58,370.78,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,798.83,382.7,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,817.42,389.54,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,836.56,397.62,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,855.39,403.9,298410,0.0
stage2__tight_T_seed3102__root_flow_only__900s,tight_T_seed3102,root_flow_only,875.16,418.53,298410,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,1.41,0.01,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,3.77,2.5,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,8.91,6.96,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,13.23,14.1,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,17.31,24.33,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,21.5,36.13,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,25.34,46.94,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,29.23,55.5,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,33.23,64.4,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,37.09,70.22,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,42.08,84.08,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,57.73,108.33,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,74.05,116.78,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,89.62,133.11,290636,0.0
stage2__V12_M1__baseline__900s,V12_M1,baseline,104.98,92.19,290636,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,1.5,0.01,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,4.3,2.97,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,8.97,7.45,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,13.31,14.81,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,17.92,22.95,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,21.86,31.17,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,26.05,35.76,282920,0.0
stage2__V12_M1__root_flow_only__900s,V12_M1,root_flow_only,29.97,43.08,282920,0.0
