stage,instance,repetition,parent_id,parent_lp_bound,left_lp_bound,left_infeasible,right_lp_bound,right_infeasible,post_split_bound,one_level_bound_gain,decision_valid,split,decision_reason,low_value_split
stage4,moderate_seed3302,2,L0.1.0.1.0.1.0,0.139239,0.139427,False,0.139449,False,0.139427,0.00018799999999999373,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0.0,0.139249,0.139483,False,0.13945,False,0.13945,0.00020099999999997897,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1.1.0,0.139283,0.1394,False,0.139389,False,0.139389,0.00010600000000002274,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.1.1,0.139284,0.139473,False,0.139496,False,0.139473,0.00018900000000002248,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1.1.1.0,0.139287,0.139745,False,0.139687,False,0.139687,0.00040000000000001146,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.0.0.1,0.139289,0.139583,False,0.139728,False,0.139583,0.00029400000000001647,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1.1.1,0.139308,0.139402,False,0.139414,False,0.139402,9.400000000001074e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.1.1,0.139315,0.139549,False,0.139516,False,0.139516,0.00020100000000000673,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1.0.1,0.139316,0.139434,False,0.139417,False,0.139417,0.00010100000000001774,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.0.0,0.139329,0.139518,False,0.139541,False,0.139518,0.00018899999999999473,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0.0.0,0.139332,0.139426,False,0.139438,False,0.139426,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1.0.0,0.13935,0.139468,False,0.139451,False,0.139451,0.00010099999999998999,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0.0.1,0.139356,0.13945,False,0.139462,False,0.13945,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.0.1,0.139374,0.139562,False,0.139585,False,0.139562,0.00018799999999999373,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0.1.0,0.13938,0.139474,False,0.139486,False,0.139474,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.1.0,0.13938,0.139613,False,0.13958,False,0.13958,0.00020000000000000573,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0.1.1,0.139383,0.139502,False,0.139485,False,0.139485,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1.1.0.1,0.139402,0.140392,False,0.139803,False,0.139803,0.00040100000000001246,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0.1.1,0.139404,0.139497,False,0.139509,False,0.139497,9.300000000000974e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.1.0,0.139417,0.139607,False,0.139628,False,0.139607,0.00018999999999999573,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0.1.0,0.139417,0.139536,False,0.139519,False,0.139519,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.1.0.0,0.139427,0.139521,False,0.139533,False,0.139521,9.400000000001074e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.0.1,0.139443,0.139676,False,0.139644,False,0.139644,0.00020099999999997897,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.1.0.1,0.139449,0.139545,False,0.139556,False,0.139545,9.600000000001274e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0.0.1,0.13945,0.139569,False,0.139552,False,0.139552,0.00010200000000001874,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.1.1,0.13946,0.139649,False,0.139671,False,0.139649,0.00018899999999999473,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.1.1.0,0.139473,0.139567,False,0.139579,False,0.139567,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0.0.0,0.139483,0.139601,False,0.139585,False,0.139585,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.1.1.1,0.139496,0.13959,False,0.139602,False,0.13959,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.0.0.0.0,0.139501,0.139692,False,0.139713,False,0.139692,0.00019100000000002448,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.0.0,0.139506,0.139738,False,0.139707,False,0.139707,0.00020100000000000673,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.1.1.1,0.139516,0.139634,False,0.139618,False,0.139618,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.0.0.0,0.139518,0.139613,False,0.139625,False,0.139613,9.499999999998399e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1,0.437294,0.444302,False,0.494998,False,0.444302,0.007007999999999959,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L2,0.570939,0.570939,False,0,True,0.570939,0.0,1,1,child_lp_infeasible,False
stage4,moderate_seed6301,1,L1.0,0.444302,0,True,0.466104,False,0.466104,0.021802000000000044,1,1,child_lp_infeasible,False
stage4,moderate_seed6301,1,L1.0.1,0.466104,0.505068,False,0.478225,False,0.478225,0.012120999999999993,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1,0.478225,0.478736,False,0.485506,False,0.478736,0.0005109999999999837,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1.0,0.478736,0.479796,False,0.481782,False,0.479796,0.0010600000000000054,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1.0.0,0.479796,0.48623,False,0.480986,False,0.480986,0.0011900000000000244,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1.0.0.1,0.480986,0.482216,False,0.48165,False,0.48165,0.0006639999999999979,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1.0.0.1.1,0.48165,0.481878,False,0.481984,False,0.481878,0.00022799999999995046,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1.0.1,0.481782,0.481898,False,0.483419,False,0.481898,0.00011600000000000499,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,1,L1.0.1.1.0.1.0,0.481898,0.482037,False,0.482671,False,0.482037,0.00013900000000000023,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1,0.437294,0.444302,False,0.494998,False,0.444302,0.007007999999999959,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L2,0.570939,0.570939,False,0,True,0.570939,0.0,1,1,child_lp_infeasible,False
stage4,moderate_seed6301,2,L1.0,0.444302,0,True,0.466104,False,0.466104,0.021802000000000044,1,1,child_lp_infeasible,False
stage4,moderate_seed6301,2,L1.0.1,0.466104,0.505068,False,0.478225,False,0.478225,0.012120999999999993,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1,0.478225,0.478736,False,0.485506,False,0.478736,0.0005109999999999837,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1.0,0.478736,0.479796,False,0.481782,False,0.479796,0.0010600000000000054,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1.0.0,0.479796,0.48623,False,0.480986,False,0.480986,0.0011900000000000244,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1.0.0.1,0.480986,0.482216,False,0.48165,False,0.48165,0.0006639999999999979,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1.0.0.1.1,0.48165,0.481878,False,0.481984,False,0.481878,0.00022799999999995046,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1.0.1,0.481782,0.481898,False,0.483419,False,0.481898,0.00011600000000000499,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed6301,2,L1.0.1.1.0.1.0,0.481898,0.482037,False,0.482671,False,0.482037,0.00013900000000000023,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0,0.00169257,0.00172796,False,0.0145284,False,0.00172796,3.5389999999999944e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0,0.00172796,0.00203919,False,0.00782531,False,0.00203919,0.00031123000000000023,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0.0,0.00203919,0,True,0.00463663,False,0.00463663,0.00259744,1,1,child_lp_infeasible,False
stage4,tight_T_seed3101,1,L0.0.0.1,0.00463663,0.00473699,False,0.0061493,False,0.00473699,0.00010035999999999986,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0.0.1.0,0.00473699,0,True,0.00536582,False,0.00536582,0.0006288300000000004,1,1,child_lp_infeasible,False
stage4,tight_T_seed3101,1,L0.0.0.1.0.1,0.00536582,0.00543793,False,0.00573039,False,0.00543793,7.210999999999936e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0.0.1.0.1.0,0.00543793,0.00755046,False,0.00556306,False,0.00556306,0.0001251300000000002,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0.0.1.0.1.0.1,0.00556306,0.00562761,False,0.00563634,False,0.00562761,6.455000000000002e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0.0.1.0.1.1,0.00573039,0.00573035,False,0.00593982,False,0.00573035,-3.999999999976245e-08,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,1,L0.0.0.1.1,0.0061493,0.0061493,False,0.00698721,False,0.0061493,0.0,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,1,L0.0.0.1.0.1.0.0,0.00755046,0.00963348,False,0.00758061,False,0.00758061,3.014999999999962e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,1,L0.0.1,0.00782531,0.0078252,False,0.0111769,False,0.0078252,-1.1000000000108145e-07,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,1,L0.1,0.0145284,0.0145284,False,0.0212317,False,0.0145284,0.0,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,1,L1,0.027935,0.027935,False,0.0413416,False,0.027935,0.0,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,2,L0,0.00169257,0.00172796,False,0.0145284,False,0.00172796,3.5389999999999944e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0,0.00172796,0.00203919,False,0.00782531,False,0.00203919,0.00031123000000000023,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0.0,0.00203919,0,True,0.00463663,False,0.00463663,0.00259744,1,1,child_lp_infeasible,False
stage4,tight_T_seed3101,2,L0.0.0.1,0.00463663,0.00473699,False,0.0061493,False,0.00473699,0.00010035999999999986,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0.0.1.0,0.00473699,0,True,0.00536582,False,0.00536582,0.0006288300000000004,1,1,child_lp_infeasible,False
stage4,tight_T_seed3101,2,L0.0.0.1.0.1,0.00536582,0.00543793,False,0.00573039,False,0.00543793,7.210999999999936e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0.0.1.0.1.0,0.00543793,0.00755046,False,0.00556306,False,0.00556306,0.0001251300000000002,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0.0.1.0.1.0.1,0.00556306,0.00562761,False,0.00563634,False,0.00562761,6.455000000000002e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0.0.1.0.1.1,0.00573039,0.00573035,False,0.00593982,False,0.00573035,-3.999999999976245e-08,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,2,L0.0.0.1.1,0.0061493,0.0061493,False,0.00698721,False,0.0061493,0.0,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,2,L0.0.0.1.0.1.0.0,0.00755046,0.00963348,False,0.00758061,False,0.00758061,3.014999999999962e-05,1,1,strict_child_lp_bound_improvement,False
stage4,tight_T_seed3101,2,L0.0.1,0.00782531,0.0078252,False,0.0111769,False,0.0078252,-1.1000000000108145e-07,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,2,L0.1,0.0145284,0.0145284,False,0.0212317,False,0.0145284,0.0,1,0,no_certified_one_level_lp_benefit,False
stage4,tight_T_seed3101,2,L1,0.027935,0.027935,False,0.0413416,False,0.027935,0.0,1,0,no_certified_one_level_lp_benefit,False
stage4,V12_M2,1,L2,0.589563,0.595217,False,0.657203,False,0.595217,0.005654000000000048,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0,0.595217,0,True,0.625983,False,0.625983,0.03076599999999996,1,1,child_lp_infeasible,False
stage4,V12_M2,1,L2.0.1,0.625983,0.633823,False,0.641917,False,0.633823,0.00784000000000007,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0,0.633823,0.640663,False,0.641252,False,0.640663,0.006839999999999957,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.0,0.640663,0,True,0.644371,False,0.644371,0.0037080000000000446,1,1,child_lp_infeasible,False
stage4,V12_M2,1,L2.0.1.0.1,0.641252,0.644628,False,0.644964,False,0.644628,0.0033759999999999346,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1,0.641917,0.643543,False,0.650045,False,0.643543,0.0016260000000000163,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0,0.643543,0.645853,False,0.64729,False,0.645853,0.0023100000000000342,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.0.1,0.644371,0.646145,False,0.646226,False,0.646145,0.0017739999999999423,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0,0.644628,0.646353,False,0.646492,False,0.646353,0.0017249999999999766,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1,0.644964,0.64665,False,0.646819,False,0.64665,0.0016859999999999653,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0,0.645853,0.647117,False,0.647725,False,0.647117,0.0012640000000000429,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.0.1.0,0.646145,0,True,0.647069,False,0.647069,0.0009240000000000359,1,1,child_lp_infeasible,False
stage4,V12_M2,1,L2.0.1.0.0.1.1,0.646226,0.647096,False,0.647153,False,0.647096,0.0008700000000000374,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0.0,0.646353,0.647217,False,0.647283,False,0.647217,0.0008640000000000869,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0.1,0.646492,0.647352,False,0.647424,False,0.647352,0.0008600000000000829,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1.0,0.64665,0.6475,False,0.647579,False,0.6475,0.0008500000000000174,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1.1,0.646819,0.647661,False,0.647746,False,0.647661,0.0008420000000000094,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.0.1.0.1,0.647069,0,True,0.647531,False,0.647531,0.00046199999999996244,1,1,child_lp_infeasible,False
stage4,V12_M2,1,L2.0.1.0.0.1.1.0,0.647096,0.647545,False,0.647559,False,0.647545,0.0004490000000000327,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0.0,0.647117,0.647892,False,0.648046,False,0.647892,0.0007749999999999702,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.0.1.1.1,0.647153,0.647586,False,0.647617,False,0.647586,0.0004330000000000167,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0.0.0,0.647217,0.647649,False,0.647681,False,0.647649,0.00043199999999998795,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0.0.1,0.647283,0.647714,False,0.647748,False,0.647714,0.0004309999999999592,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1,0.64729,0.6484,False,0.649163,False,0.6484,0.0011099999999999444,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0.1.0,0.647352,0.647782,False,0.647817,False,0.647782,0.00042999999999993044,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.0.1.1,0.647424,0.647853,False,0.64789,False,0.647853,0.0004290000000000127,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1.0.0,0.6475,0.647927,False,0.647966,False,0.647927,0.0004270000000000662,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1.0.1,0.647579,0.648005,False,0.648044,False,0.648005,0.00042600000000003746,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1.1.0,0.647661,0.648085,False,0.648126,False,0.648085,0.00042399999999997995,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0.1,0.647725,0.648339,False,0.648661,False,0.648339,0.0006140000000000034,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.0.1.1.1.1,0.647746,0.648167,False,0.64821,False,0.648167,0.0004210000000000047,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0.0.0,0.647892,0.648282,False,0.648357,False,0.648282,0.00039000000000000146,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0.0.1,0.648046,0.648433,False,0.64851,False,0.648433,0.0003870000000000262,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0.1.0,0.648339,0.648648,False,0.648808,False,0.648648,0.0003090000000000037,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1.0,0.6484,0.64899,False,0.649335,False,0.64899,0.0005899999999999794,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.0.1.1,0.648661,0.648968,False,0.649129,False,0.648968,0.0003069999999999462,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1.0.0,0.64899,0.64929,False,0.649458,False,0.64929,0.000300000000000078,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1.1,0.649163,0.649702,False,0.650099,False,0.649702,0.0005389999999999562,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1.0.1,0.649335,0.649629,False,0.649803,False,0.649629,0.00029400000000001647,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1.1.0,0.649702,0.649977,False,0.65017,False,0.649977,0.0002750000000000252,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1,0.650045,0.650255,False,0.654125,False,0.650255,0.00021000000000004349,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.0.1.1.1,0.650099,0.650369,False,0.650567,False,0.650369,0.00026999999999999247,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0,0.650255,0.650361,False,0.652293,False,0.650361,0.00010599999999993948,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0.0,0.650361,0.65053,False,0.651377,False,0.65053,0.00016900000000008575,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0.0.0,0.65053,0.650775,False,0.650999,False,0.650775,0.0002449999999999397,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0.0.1,0.651377,0.651403,False,0.651887,False,0.651403,2.599999999997049e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0.1,0.652293,0.652345,False,0.653312,False,0.652345,5.199999999994098e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0.1.0,0.652345,0.652371,False,0.652854,False,0.652371,2.6000000000081513e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.0.1.1,0.653312,0.653338,False,0.653823,False,0.653338,2.599999999997049e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.1,0.654125,0.654229,False,0.656167,False,0.654229,0.00010399999999999299,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.1.0,0.654229,0.654281,False,0.65525,False,0.654281,5.2000000000052005e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.1.0.0,0.654281,0.654307,False,0.654791,False,0.654307,2.599999999997049e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,1,L2.0.1.1.1.1.0.1,0.65525,0.655276,False,0.65576,False,0.655276,2.599999999997049e-05,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2,0.589563,0.595217,False,0.657203,False,0.595217,0.005654000000000048,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0,0.595217,0,True,0.625983,False,0.625983,0.03076599999999996,1,1,child_lp_infeasible,False
stage4,V12_M2,2,L2.0.1,0.625983,0.633823,False,0.641917,False,0.633823,0.00784000000000007,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0,0.633823,0.640663,False,0.641252,False,0.640663,0.006839999999999957,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.0,0.640663,0,True,0.644371,False,0.644371,0.0037080000000000446,1,1,child_lp_infeasible,False
stage4,V12_M2,2,L2.0.1.0.1,0.641252,0.644628,False,0.644964,False,0.644628,0.0033759999999999346,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1,0.641917,0.643543,False,0.650045,False,0.643543,0.0016260000000000163,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1.0,0.643543,0.645853,False,0.64729,False,0.645853,0.0023100000000000342,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.0.1,0.644371,0.646145,False,0.646226,False,0.646145,0.0017739999999999423,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0,0.644628,0.646353,False,0.646492,False,0.646353,0.0017249999999999766,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1,0.644964,0.64665,False,0.646819,False,0.64665,0.0016859999999999653,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1.0.0,0.645853,0.647117,False,0.647725,False,0.647117,0.0012640000000000429,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.0.1.0,0.646145,0,True,0.647069,False,0.647069,0.0009240000000000359,1,1,child_lp_infeasible,False
stage4,V12_M2,2,L2.0.1.0.0.1.1,0.646226,0.647096,False,0.647153,False,0.647096,0.0008700000000000374,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0.0,0.646353,0.647217,False,0.647283,False,0.647217,0.0008640000000000869,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0.1,0.646492,0.647352,False,0.647424,False,0.647352,0.0008600000000000829,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1.0,0.64665,0.6475,False,0.647579,False,0.6475,0.0008500000000000174,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1.1,0.646819,0.647661,False,0.647746,False,0.647661,0.0008420000000000094,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.0.1.0.1,0.647069,0,True,0.647531,False,0.647531,0.00046199999999996244,1,1,child_lp_infeasible,False
stage4,V12_M2,2,L2.0.1.0.0.1.1.0,0.647096,0.647545,False,0.647559,False,0.647545,0.0004490000000000327,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1.0.0.0,0.647117,0.647892,False,0.648046,False,0.647892,0.0007749999999999702,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.0.1.1.1,0.647153,0.647586,False,0.647617,False,0.647586,0.0004330000000000167,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0.0.0,0.647217,0.647649,False,0.647681,False,0.647649,0.00043199999999998795,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0.0.1,0.647283,0.647714,False,0.647748,False,0.647714,0.0004309999999999592,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1.0.1,0.64729,0.6484,False,0.649163,False,0.6484,0.0011099999999999444,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0.1.0,0.647352,0.647782,False,0.647817,False,0.647782,0.00042999999999993044,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.0.1.1,0.647424,0.647853,False,0.64789,False,0.647853,0.0004290000000000127,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1.0.0,0.6475,0.647927,False,0.647966,False,0.647927,0.0004270000000000662,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1.0.1,0.647579,0.648005,False,0.648044,False,0.648005,0.00042600000000003746,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1.1.0,0.647661,0.648085,False,0.648126,False,0.648085,0.00042399999999997995,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1.0.0.1,0.647725,0.648339,False,0.648661,False,0.648339,0.0006140000000000034,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.0.1.1.1.1,0.647746,0.648167,False,0.64821,False,0.648167,0.0004210000000000047,1,1,strict_child_lp_bound_improvement,False
stage4,V12_M2,2,L2.0.1.1.0.0.0.0,0.647892,0.648282,False,0.648357,False,0.648282,0.00039000000000000146,1,1,strict_child_lp_bound_improvement,False
