stage,instance,arm,repetition,leaf_id,event,native_status,telemetry_seconds,global_lb_before,global_lb_after,global_lb_gain,verified_ub_before,verified_ub_after,incumbent_improvement,work,simplex_iterations,in_memory_model_reused,produced_global_lb_gain,produced_incumbent_gain
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.0.0,terminal_mip_complete,empty,43.3289,0.154705,0.154705,0.0,0.2849628509699851,0.284963,0.0,1.30546,4340,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.0.1,terminal_mip_complete,empty,44.3815,0.154705,0.154705,0.0,0.2849628509699851,0.284963,0.0,1.31913,4141,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.1.1,terminal_mip_complete,empty,46.1673,0.155262,0.155262,0.0,0.2849628509699851,0.284963,0.0,1.25555,3904,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.1.0,terminal_mip_complete,empty,47.1897,0.155262,0.155818,0.0005560000000000009,0.2849628509699851,0.284963,0.0,1.26181,3628,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.0.0,terminal_mip_complete,empty,49.0187,0.155818,0.155818,0.0,0.2849628509699851,0.284963,0.0,1.27707,3890,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.0.1,terminal_mip_complete,empty,50.1065,0.156096,0.156375,0.0002789999999999737,0.2849628509699851,0.284963,0.0,1.41029,4181,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.1.0,terminal_mip_complete,empty,51.1712,0.156375,0.156375,0.0,0.2849628509699851,0.284963,0.0,1.38648,4554,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.1.1,terminal_mip_complete,empty,52.2338,0.156653,0.156931,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.39732,4380,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.0.1,terminal_mip_complete,empty,55.6722,0.156931,0.156931,0.0,0.2849628509699851,0.284963,0.0,1.50063,4521,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.0.0,terminal_mip_complete,empty,56.7045,0.156931,0.157488,0.0005570000000000019,0.2849628509699851,0.284963,0.0,1.31652,3861,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.1.0,terminal_mip_complete,empty,57.7731,0.157488,0.157488,0.0,0.2849628509699851,0.284963,0.0,1.45193,4593,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.1.1,terminal_mip_complete,empty,58.8402,0.157766,0.158044,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.3874,4431,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.0.0,terminal_mip_complete,empty,60.6694,0.158044,0.158044,0.0,0.2849628509699851,0.284963,0.0,1.29745,4025,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.0.1,terminal_mip_complete,empty,61.7194,0.158323,0.158601,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.42615,4194,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.1.1,terminal_mip_complete,empty,62.8271,0.158601,0.158601,0.0,0.2849628509699851,0.284963,0.0,1.47035,4653,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.1.0,terminal_mip_complete,empty,63.8801,0.158601,0.159158,0.0005570000000000019,0.2849628509699851,0.284963,0.0,1.40254,4353,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.0.0,terminal_mip_complete,empty,66.4957,0.159158,0.159158,0.0,0.2849628509699851,0.284963,0.0,1.34206,4124,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.0.1,terminal_mip_complete,empty,67.533,0.159436,0.159714,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.30285,4048,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.1.0,terminal_mip_complete,empty,68.5742,0.159714,0.159714,0.0,0.2849628509699851,0.284963,0.0,1.35192,4029,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.1.1,terminal_mip_complete,empty,69.6509,0.159992,0.160271,0.00027900000000000147,0.2849628509699851,0.284963,0.0,1.39117,4211,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.0.1,terminal_mip_complete,empty,71.1776,0.160271,0.160271,0.0,0.2849628509699851,0.284963,0.0,1.43245,4321,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.0.0,terminal_mip_complete,empty,72.2739,0.160271,0.160271,0.0,0.2849628509699851,0.284963,0.0,1.30918,4202,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.1.0,terminal_mip_complete,empty,73.8019,0.160827,0.160827,0.0,0.2849628509699851,0.284963,0.0,1.39471,4247,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.1.1,terminal_mip_complete,empty,74.8629,0.161106,0.161384,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.32139,4205,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.0.0,terminal_mip_complete,empty,79.8501,0.161385,0.161385,0.0,0.2849628509699851,0.284963,0.0,1.31509,4239,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.0.1,terminal_mip_complete,empty,80.9095,0.161385,0.161385,0.0,0.2849628509699851,0.284963,0.0,1.31805,4256,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.1.0,terminal_mip_complete,empty,82.6873,0.16194,0.16194,0.0,0.2849628509699851,0.284963,0.0,1.24212,3798,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.1.1,terminal_mip_complete,empty,83.7327,0.162219,0.162497,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.3533,4187,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.0.1,terminal_mip_complete,empty,85.1847,0.162497,0.162497,0.0,0.2849628509699851,0.284963,0.0,1.3909,4567,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.0.0,terminal_mip_complete,empty,86.2377,0.162497,0.162497,0.0,0.2849628509699851,0.284963,0.0,1.38604,4156,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.1.0,terminal_mip_complete,empty,88.0715,0.163054,0.163054,0.0,0.2849628509699851,0.284963,0.0,1.79836,4500,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.1.1,terminal_mip_complete,empty,89.448,0.163332,0.16361,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.79486,4655,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.0.0,terminal_mip_complete,empty,91.5633,0.16361,0.16361,0.0,0.2849628509699851,0.284963,0.0,1.76742,4560,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.0.1,terminal_mip_complete,empty,93.4335,0.16361,0.16361,0.0,0.2849628509699851,0.284963,0.0,2.52058,6256,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.1.1,terminal_mip_complete,empty,95.9829,0.164167,0.164167,0.0,0.2849628509699851,0.284963,0.0,2.8567,7457,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.1.0,terminal_mip_complete,empty,97.6633,0.164167,0.164723,0.0005560000000000009,0.2849628509699851,0.284963,0.0,2.59847,6570,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.0.0,terminal_mip_complete,empty,100.092,0.164723,0.164723,0.0,0.2849628509699851,0.284963,0.0,2.4601,6464,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.0.1,terminal_mip_complete,empty,101.638,0.165002,0.16528,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.22004,5557,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.1.0,terminal_mip_complete,empty,103.329,0.16528,0.16528,0.0,0.2849628509699851,0.284963,0.0,2.54556,6598,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.1.1,terminal_mip_complete,empty,104.81,0.165558,0.165836,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.1189,5291,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.0.1,terminal_mip_complete,empty,108.768,0.165836,0.165836,0.0,0.2849628509699851,0.284963,0.0,2.1589,6078,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.0.0,terminal_mip_complete,empty,110.248,0.165836,0.166393,0.0005570000000000019,0.2849628509699851,0.284963,0.0,2.01582,5185,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.1.0,terminal_mip_complete,empty,111.693,0.166393,0.166393,0.0,0.2849628509699851,0.284963,0.0,2.00489,5222,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.1.1,terminal_mip_complete,empty,113.41,0.166671,0.16695,0.0002789999999999737,0.2849628509699851,0.284963,0.0,2.60977,6946,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.0.0,terminal_mip_complete,empty,115.354,0.16695,0.16695,0.0,0.2849628509699851,0.284963,0.0,2.17141,5724,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.0.1,terminal_mip_complete,empty,117.127,0.16695,0.16695,0.0,0.2849628509699851,0.284963,0.0,2.81654,7519,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.1.1,terminal_mip_complete,empty,118.968,0.167506,0.167506,0.0,0.2849628509699851,0.284963,0.0,1.99901,5297,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.1.0,terminal_mip_complete,empty,120.862,0.167507,0.168063,0.0005560000000000009,0.2849628509699851,0.284963,0.0,3.05342,9663,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.0.0,terminal_mip_complete,empty,123.949,0.168064,0.168064,0.0,0.2849628509699851,0.284963,0.0,2.2625,5767,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.0.1,terminal_mip_complete,empty,125.459,0.168341,0.168619,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.17301,5359,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.1.0,terminal_mip_complete,empty,126.984,0.168619,0.168619,0.0,0.2849628509699851,0.284963,0.0,2.25034,6130,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.1.1,terminal_mip_complete,empty,128.587,0.168898,0.169176,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.24112,5852,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.0.1,terminal_mip_complete,empty,130.482,0.169176,0.169176,0.0,0.2849628509699851,0.284963,0.0,2.08045,5416,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.0.0,terminal_mip_complete,empty,132.15,0.169176,0.169176,0.0,0.2849628509699851,0.284963,0.0,2.26568,5741,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.1.0,terminal_mip_complete,empty,134.455,0.169732,0.169732,0.0,0.2849628509699851,0.284963,0.0,3.08357,10566,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.1.1,terminal_mip_complete,empty,136.164,0.170011,0.170289,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.56297,6359,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.0.0.0,terminal_mip_complete,empty,139.882,0.170289,0.170289,0.0,0.2849628509699851,0.284963,0.0,2.50341,6477,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.0.0.1,terminal_mip_complete,empty,141.436,0.170289,0.170289,0.0,0.2849628509699851,0.284963,0.0,2.30144,6220,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.0.1.1,terminal_mip_complete,empty,144.321,0.170845,0.170845,0.0,0.2849628509699851,0.284963,0.0,2.49619,6388,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.0.1.0,terminal_mip_complete,empty,146.161,0.170845,0.171402,0.0005570000000000019,0.2849628509699851,0.284963,0.0,2.96638,10053,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.1.0.0,terminal_mip_complete,empty,148.694,0.171402,0.171402,0.0,0.2849628509699851,0.284963,0.0,2.70913,8315,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.1.0.1,terminal_mip_complete,empty,150.275,0.17168,0.171959,0.00027900000000000147,0.2849628509699851,0.284963,0.0,2.29362,6073,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.1.1.0,terminal_mip_complete,empty,151.789,0.171959,0.171959,0.0,0.2849628509699851,0.284963,0.0,2.1891,5648,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.0.1.1.1,terminal_mip_complete,empty,153.299,0.172237,0.172515,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.27067,5759,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.0.0.1,terminal_mip_complete,empty,156.053,0.172515,0.172515,0.0,0.2849628509699851,0.284963,0.0,2.39452,6197,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.0.0.0,terminal_mip_complete,empty,157.735,0.172515,0.172515,0.0,0.2849628509699851,0.284963,0.0,2.65137,6985,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.0.1.0,terminal_mip_complete,empty,159.656,0.173072,0.173072,0.0,0.2849628509699851,0.284963,0.0,2.25922,5771,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.0.1.1,terminal_mip_complete,empty,161.187,0.17335,0.173628,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.34216,6113,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.1.0.0,terminal_mip_complete,empty,163.184,0.173628,0.173628,0.0,0.2849628509699851,0.284963,0.0,2.45716,6173,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.1.0.1,terminal_mip_complete,empty,164.682,0.173628,0.173628,0.0,0.2849628509699851,0.284963,0.0,2.23277,5873,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.1.1.1,terminal_mip_complete,empty,166.623,0.174185,0.174185,0.0,0.2849628509699851,0.284963,0.0,2.18969,6059,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.0.1.1.1.0,terminal_mip_complete,empty,168.219,0.174185,0.174741,0.0005560000000000009,0.2849628509699851,0.284963,0.0,2.42309,6114,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.0.0.0,terminal_mip_complete,empty,172.17,0.174741,0.174741,0.0,0.2849628509699851,0.284963,0.0,3.5587,12085,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.0.0.1,terminal_mip_complete,empty,173.823,0.174741,0.174741,0.0,0.2849628509699851,0.284963,0.0,2.55134,6817,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.0.1.0,terminal_mip_complete,empty,175.76,0.175298,0.175298,0.0,0.2849628509699851,0.284963,0.0,2.26967,5954,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.0.1.1,terminal_mip_complete,empty,177.348,0.175576,0.175855,0.00027900000000000147,0.2849628509699851,0.284963,0.0,2.37934,6323,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.1.0.1,terminal_mip_complete,empty,179.372,0.175855,0.175855,0.0,0.2849628509699851,0.284963,0.0,2.50752,6430,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.1.0.0,terminal_mip_complete,empty,180.919,0.175855,0.175855,0.0,0.2849628509699851,0.284963,0.0,2.37558,6318,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.1.1.0,terminal_mip_complete,empty,182.79,0.176411,0.176411,0.0,0.2849628509699851,0.284963,0.0,2.24063,6373,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.0.1.1.1,terminal_mip_complete,empty,184.366,0.176689,0.176968,0.0002789999999999737,0.2849628509699851,0.284963,0.0,2.35425,6222,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.0.0.0,terminal_mip_complete,empty,188.004,0.176968,0.176968,0.0,0.2849628509699851,0.284963,0.0,2.86549,6890,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.0.0.1,terminal_mip_complete,empty,190.003,0.177246,0.177524,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.90071,6728,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.0.1.1,terminal_mip_complete,empty,192.042,0.177524,0.177524,0.0,0.2849628509699851,0.284963,0.0,2.90793,6757,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.0.1.0,terminal_mip_complete,empty,194.13,0.177524,0.178081,0.0005570000000000019,0.2849628509699851,0.284963,0.0,2.98952,7486,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.1.0.0,terminal_mip_complete,empty,196.956,0.178081,0.178081,0.0,0.2849628509699851,0.284963,0.0,2.9521,6798,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.1.0.1,terminal_mip_complete,empty,198.914,0.178359,0.178637,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.81564,6705,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.1.1.0,terminal_mip_complete,empty,200.936,0.178637,0.178637,0.0,0.2849628509699851,0.284963,0.0,2.87587,6787,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.0.1.1.1.1.1.1,terminal_mip_complete,empty,202.837,0.178916,0.179194,0.00027800000000000047,0.2849628509699851,0.284963,0.0,2.68638,6201,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.0.0.1,terminal_mip_complete,empty,209.41,0.179195,0.179195,0.0,0.2849628509699851,0.284963,0.0,4.49631,14506,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.0.0.0,terminal_mip_complete,empty,211.419,0.179195,0.179751,0.0005560000000000009,0.2849628509699851,0.284963,0.0,3.01655,6936,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.0.1.1,terminal_mip_complete,empty,214.667,0.179751,0.179751,0.0,0.2849628509699851,0.284963,0.0,5.05119,14010,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.0.1.0,terminal_mip_complete,empty,216.696,0.179751,0.180307,0.0005560000000000009,0.2849628509699851,0.284963,0.0,3.04624,7249,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.1.0.0,terminal_mip_complete,empty,219.367,0.180307,0.180307,0.0,0.2849628509699851,0.284963,0.0,3.46043,7890,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.1.0.1,terminal_mip_complete,empty,222.033,0.180307,0.180307,0.0,0.2849628509699851,0.284963,0.0,3.62219,7671,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.1.1.0,terminal_mip_complete,empty,225.166,0.180864,0.180864,0.0,0.2849628509699851,0.284963,0.0,3.90356,8254,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.0.1.1.1,terminal_mip_complete,empty,228.83,0.181142,0.18142,0.00027800000000000047,0.2849628509699851,0.284963,0.0,5.92894,17545,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.0.0.1,terminal_mip_complete,empty,233.151,0.18142,0.18142,0.0,0.2849628509699851,0.284963,0.0,3.97254,8222,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.0.0.0,terminal_mip_complete,empty,235.887,0.18142,0.181977,0.0005570000000000019,0.2849628509699851,0.284963,0.0,3.91784,8511,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.0.1.0,terminal_mip_complete,empty,238.592,0.181977,0.181977,0.0,0.2849628509699851,0.284963,0.0,4.13906,8855,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.0.1.1,terminal_mip_complete,empty,241.453,0.182255,0.182533,0.00027800000000000047,0.2849628509699851,0.284963,0.0,4.26582,9128,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.1.0.0,terminal_mip_complete,empty,245.116,0.182533,0.182533,0.0,0.2849628509699851,0.284963,0.0,4.46043,9353,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.1.0.1,terminal_mip_complete,empty,247.65,0.182812,0.18309,0.00027800000000000047,0.2849628509699851,0.284963,0.0,3.72977,8250,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.1.1.1,terminal_mip_complete,empty,250.431,0.18309,0.18309,0.0,0.2849628509699851,0.284963,0.0,4.25314,9232,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.1.1.0.0.1.1.1.0,terminal_mip_interrupted,open,252.109,0.18309,0.183647,0.0005570000000000019,0.2849628509699851,0.284963,0.0,2.28075,6106,,True,False
stage2,tight_T_seed6102,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.0.0,terminal_mip_interrupted,open,120.174,0.552812,0.552812,0.0,0.685597,0.685597,0.0,39.1063,25376,,False,False
stage2,tight_T_seed6102,C4-CANDIDATE,0,L1.1.0.0.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,151.02,0.553089,0.553115,2.599999999997049e-05,0.685597,0.685597,0.0,82.4085,39822,1,True,False
stage2,tight_T_seed6102,C4-CANDIDATE,0,L1.1.0.0.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,187.543,0.553115,0.553307,0.00019199999999996997,0.685597,0.685597,0.0,111.006,48951,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.1.0.1,terminal_mip_complete,INFEASIBLE,51.119,0.139389,0.1394,1.0999999999983245e-05,0.195636,0.195636,0.0,15.6495,30093,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,60.6393,0.1394,0.139402,2.000000000002e-06,0.195636,0.195636,0.0,17.9851,36477,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.1.1.0,terminal_mip_complete,INFEASIBLE,67.275,0.139402,0.139402,0.0,0.195636,0.195636,0.0,12.4851,25066,1,False,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,76.2264,0.139414,0.139417,3.0000000000030003e-06,0.195636,0.195636,0.0,14.9553,29519,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,84.6112,0.139417,0.139417,0.0,0.195636,0.195636,0.0,15.4453,30803,1,False,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,96.7002,0.139426,0.139427,1.000000000001e-06,0.195636,0.195636,0.0,20.3267,40457,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,103.7,0.139434,0.139438,4.000000000004e-06,0.195636,0.195636,0.0,11.6459,22955,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.0.0.1,terminal_mip_complete,INFEASIBLE,115.221,0.139438,0.139443,5.0000000000050004e-06,0.195636,0.195636,0.0,23.0015,46370,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.0.1.0,terminal_mip_complete,INFEASIBLE,128.509,0.13945,0.13945,0.0,0.195636,0.195636,0.0,22.854,44793,1,False,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,134.817,0.139451,0.13946,9.000000000009e-06,0.195636,0.195636,0.0,10.9236,22446,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.0.1.1,terminal_mip_complete,INFEASIBLE,152.136,0.139462,0.139468,6.0000000000060005e-06,0.195636,0.195636,0.0,31.7214,67667,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,159.666,0.139468,0.139473,5.0000000000050004e-06,0.195636,0.195636,0.0,14.3447,28205,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.1.0.0,terminal_mip_complete,INFEASIBLE,179.218,0.139474,0.139483,9.000000000009e-06,0.195636,0.195636,0.0,35.3235,67704,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.0.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,185.01,0.139485,0.139486,1.000000000001e-06,0.195636,0.195636,0.0,10.2157,21235,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.1.0.1,terminal_mip_complete,INFEASIBLE,211.768,0.139486,0.139496,1.0000000000010001e-05,0.195636,0.195636,0.0,48.7579,79169,1,True,False
stage4,moderate_seed3302,C4-CANDIDATE,1,L0.1.0.1.0.0.1.1.0,terminal_mip_complete,INFEASIBLE,238.127,0.139497,0.139501,3.999999999976245e-06,0.195636,0.195636,0.0,46.8992,77548,1,True,False
