source_csv,interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,oracle_strengthening_families_enabled,json_path,lp_path,log_path,interval_lower_bound,incumbent_upper_bound,interval_status,reason,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,1,0.2375,0.475,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50460803,2.44340319194,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.50460803,2.44340319194,0,1,0,0,0,0,0,68.5633377,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,2,0.475,0.7125,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74210803,2.44340319194,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.74210803,2.44340319194,0,1,0,0,0,0,0,67.6977923,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,3,0.7125,0.95,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44340319194,2.44340319194,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,2.44340319194,2.44340319194,0,0,0,0,0,0,0,28.6524049,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,4,0.2375,0.35625,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44340319194,2.44340319194,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,2.44340319194,2.44340319194,0,0,0,0,0,0,0,29.3404278,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,5,0.35625,0.475,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44340319194,2.44340319194,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,2.44340319194,2.44340319194,0,0,0,0,0,0,0,34.1386044,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,6,0.475,0.59375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315507,2.44340319194,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,interval_exact_cutoff_mip_timeout,false,true,false,true,true,0,0,false,2.315507,2.443403,0,1,0,0,0,0,0,30.9102914,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,2.315507,interval_unresolved_timeout,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_6.json,time limit exceeded,original_compact_objective_bound,true,1.742108,2.315507,0.573399,false
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.merged.intervals.csv,7,0.59375,0.7125,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.443403,2.44340319194,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,2.443403,2.443403,0,1,0,0,0,0,0,0,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,2.443403,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_7.json,infeasible,original_compact_objective_bound,true,1.742108,2.443403,0.701295,true
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,0,0,0.2375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,19.1508629,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,1,0.2375,0.475,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,20.5776629,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,2,0.475,0.7125,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.7992377,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,3,0.7125,0.95,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,16.5542129,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,4,0.475,0.59375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.6860628,adaptive_split_inherited_cheap_projection_bound,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,5,0.59375,0.7125,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,18.8644243,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,6,0.475,0.534375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.5904539,adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,7,0.534375,0.59375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,22.0664765,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,8,0.475,0.5046875,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,21.6922191,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.intervals.csv,9,0.5046875,0.534375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,22.1000629,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,0,0,0.2375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,19.3899454,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,1,0.2375,0.475,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,20.5883161,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,2,0.475,0.7125,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,45.0161804,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,3,0.7125,0.95,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,16.6380306,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,4,0.475,0.59375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.9186757,adaptive_split_inherited_cheap_projection_bound,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,5,0.59375,0.7125,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,19.0570253,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,6,0.475,0.534375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.9434445,adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,7,0.534375,0.59375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,22.2503013,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,8,0.475,0.5046875,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,21.9119976,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.intervals.csv,9,0.5046875,0.534375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,39.6518068,adaptive_split_inherited_parent_lb,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,0,0,0.2375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,19.3899454,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,1,0.2375,0.475,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,20.5883161,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,2,0.475,0.7125,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,45.0161804,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,3,0.7125,0.95,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,16.6380306,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,4,0.475,0.59375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.9186757,adaptive_split_inherited_cheap_projection_bound,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,5,0.59375,0.7125,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,19.0570253,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,6,0.475,0.534375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06421478404,1.74931345205,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,1.06421478404,1.74931345205,0,1,0,0,0,0,0,44.9434445,adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,gamma_floor|adaptive_split_inherited_parent_lb,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,7,0.534375,0.59375,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,22.2503013,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,8,0.475,0.5046875,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,21.9119976,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.merged.intervals.csv,9,0.5046875,0.534375,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.711009,1.74931345205,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,interval_exact_cutoff_mip_timeout,false,true,false,true,true,0,0,false,1.711009,1.749313,0,1,0,0,0,0,0,39.6518068,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.711009,interval_unresolved_timeout,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3202_300s_auto_oracle\interval_9.json,time limit exceeded,original_compact_objective_bound,true,1.064215,1.711009,0.646794,false
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,0,0,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.0491525526647,0,1,0,0,0,0,0,33.8219572,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,1,0.0122881381662,0.0245762763324,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122881381662,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,33.341112,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,2,0.0245762763324,0.0368644144986,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245762763324,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0245762763324,0.0491525526647,0,1,0,0,0,0,0,32.9118284,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,3,0.0368644144986,0.0491525526647,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368644144986,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0368644144986,0.0491525526647,0,1,0,0,0,0,0,32.8366112,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,4,0,0.00614406908309,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,12.1172855,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,5,0.00614406908309,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00614406908309,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00614406908309,0.0491525526647,0,1,0,0,0,0,0,34.0422629,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
