leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,native_log
L2.0.0.0.0.0.0.1.1,LP,"OPTIMAL",0,246.253,0.0580001,0.201055,0,770,0,0.036376,38b05fd08c28be7d5d40d26b70fb8934ae64b8c221084b0e4df41379358dd616,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.1.1_lp.gurobi.log"
L2.0.0.1.0.1.0.1.0,LP,"OPTIMAL",0,246.088,0.0470002,0.168917,0,561,0,0.036376,8466c3ba6306e706e2c3ed308b77d4483089fe4c64751bf2599dcf29bbd2bfb8,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.0_lp.gurobi.log"
L2.0.0.1.0.1.0.1.1,LP,"OPTIMAL",0,245.933,0.0509999,0.177549,0,647,0,0.036376,8dc6269979a3a69e7b4e51c88755af41de7651598e1544d503d16b059d314bb8,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.1_lp.gurobi.log"
L2.0.0.1.0.1.0.1.0,MIP,"INFEASIBLE",0,245.857,1.081,1.30253,1,1758,0,0.036376,8466c3ba6306e706e2c3ed308b77d4483089fe4c64751bf2599dcf29bbd2bfb8,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.0_terminal_mip.gurobi.log"
L2.0.0.0.0.0.0.1.1,MIP,"INFEASIBLE",0,244.749,0.201,0.406624,1,716,0,0.036376,38b05fd08c28be7d5d40d26b70fb8934ae64b8c221084b0e4df41379358dd616,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.1.1_terminal_mip.gurobi.log"
L2.0.0.1.0.1.0.1.1,MIP,"INFEASIBLE",0,244.522,1.026,1.2506,1,1694,0,0.036376,8dc6269979a3a69e7b4e51c88755af41de7651598e1544d503d16b059d314bb8,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.1_terminal_mip.gurobi.log"
L2.0.0.1.0.1.1.0,LP,"OPTIMAL",0,243.37,0.056,0.177919,0,658,0,0.036376,7a1c57d09bc2c8459ef32fd4e825c929b13a6860936d6f2ddae4fdd1d2b872b9,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.0_lp.gurobi.log"
L2.0.0.1.0.1.1.1,LP,"OPTIMAL",0,243.202,0.0579998,0.193941,0,671,0,0.036376,5145e9acdd4dfb818f6944bf47404bc46255595da4d0f3730128f4cc13e4ccdd,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.1_lp.gurobi.log"
L2.0.0.1.0.1.1.0.0,LP,"OPTIMAL",0,243.038,0.056,0.193095,0,672,0,0.036376,7e33ff01778497a2710e46cf5c488cdc1e76bd2f14c497eaed360113a27bafeb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.0.0_lp.gurobi.log"
L2.0.0.1.0.1.1.0.1,LP,"OPTIMAL",0,242.877,0.0510001,0.17519,0,649,0,0.036376,222c2c45d9cdc2edf720a62533221699481286b923a3c2c31aa0486b0e6fb423,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.0.1_lp.gurobi.log"
L2.0.0.1.0.1.1.0.0,MIP,"INFEASIBLE",0,242.799,1.093,1.32527,1,1598,0,0.036376,7e33ff01778497a2710e46cf5c488cdc1e76bd2f14c497eaed360113a27bafeb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.0.0_terminal_mip.gurobi.log"
L2.0.0.1.1.0,LP,"OPTIMAL",0,241.6,0.0580001,0.199036,0,643,0,0.036376,117715290dd771cf71b72e5a651b2ce4bcde4219dd8789dc1046f84a0c4516ad,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0_lp.gurobi.log"
L2.0.0.1.1.1,LP,"OPTIMAL",0,241.437,0.0530002,0.182142,0,637,0,0.036376,a1e7a7e939e63c980c04c039e09cf76f4f4a7a7ab2fc6b051d4c6ae9710af950,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1_lp.gurobi.log"
L2.0.0.1.0.1.1.0.1,MIP,"INFEASIBLE",0,241.36,0.961,1.30901,1,1492,0,0.036376,222c2c45d9cdc2edf720a62533221699481286b923a3c2c31aa0486b0e6fb423,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.0.1_terminal_mip.gurobi.log"
L2.0.0.1.0.1.1.1.0,LP,"OPTIMAL",0,240.293,0.052,0.176996,0,621,0,0.036376,0693a897760486a48920a713152adf6cb6cd5ed66b0846f1446fe7e1ed0b9fd4,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.1.0_lp.gurobi.log"
L2.0.0.1.0.1.1.1.1,LP,"OPTIMAL",0,240.135,0.053,0.189661,0,610,0,0.036376,e940e7150102594470a7c6d99e15358bf9caef508742311e3c1b6c803313df4f,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.1.1_lp.gurobi.log"
L2.0.0.1.0.1.1.1.0,MIP,"INFEASIBLE",0,240.056,1.271,1.52527,1,1825,0,0.036376,0693a897760486a48920a713152adf6cb6cd5ed66b0846f1446fe7e1ed0b9fd4,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.1.0_terminal_mip.gurobi.log"
L2.0.0.1.1.0.0,LP,"OPTIMAL",0,238.67,0.0569999,0.189703,0,654,0,0.036376,af90370e5961112e6bd498950dbee85ab194f958d0912de9d31c3cfb273cdbca,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0_lp.gurobi.log"
L2.0.0.1.1.0.1,LP,"OPTIMAL",0,238.498,0.0609999,0.218,0,733,0,0.036376,127513affd9e33e126445777ea5bc39a7b81d018d0d22914b3b34349692be739,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1_lp.gurobi.log"
L2.0.0.1.0.1.1.1.1,MIP,"INFEASIBLE",0,238.41,3.357,4.27902,3,2425,0,0.0426863,e940e7150102594470a7c6d99e15358bf9caef508742311e3c1b6c803313df4f,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1.1.1_terminal_mip.gurobi.log"
L2.0.0.1.1.0.0.0,LP,"OPTIMAL",0,234.946,0.0540001,0.18614,0,616,0,0.0426863,8b55d16629921bf7a733bbe426eca23da9429ed07c435a17da13b023396a3118,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.0_lp.gurobi.log"
L2.0.0.1.1.0.0.1,LP,"OPTIMAL",0,234.777,0.052,0.183054,0,629,0,0.0426863,78687a341be8fdddd1faf0c3d04987b63f6e2a35d026b4cb8a539354ddb6b302,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.1_lp.gurobi.log"
L2.0.0.0.0.0.0.1.0,MIP,"INFEASIBLE",0,234.7,0.207,0.417967,1,839,0,0.0426863,256a3d9ac8cdb9153f6585777398a7715e8c5ebfa573ff314a31183b8d54ccd5,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.1.0_terminal_mip.gurobi.log"
L2.0.0.1.1.0.0.0.0,LP,"OPTIMAL",0,234.383,0.0530002,0.184267,0,606,0,0.0426863,544253fde5fb5c1fc625864f20e75c62499ba6d08671b7471b9d69cedf8f53aa,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.0.0_lp.gurobi.log"
L2.0.0.1.1.0.0.0.1,LP,"OPTIMAL",0,234.225,0.0510001,0.183606,0,605,0,0.0426863,6ab8e5d4a015e3545a046e6c9617867d816e9d2c20eabbb320cc3926ec844e06,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.0.1_lp.gurobi.log"
L2.0.0.1.1.0.0.0.0,MIP,"INFEASIBLE",0,234.148,1.317,1.47687,1,1566,0,0.0426863,544253fde5fb5c1fc625864f20e75c62499ba6d08671b7471b9d69cedf8f53aa,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.0.0_terminal_mip.gurobi.log"
L2.0.0.1.1.0.0.0.1,MIP,"INFEASIBLE",0,232.804,3.717,4.39428,3,2432,0,0.0426863,6ab8e5d4a015e3545a046e6c9617867d816e9d2c20eabbb320cc3926ec844e06,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.0.1_terminal_mip.gurobi.log"
L1.1.1.1.1.0,LP,"INFEASIBLE",0,228.978,0.0449998,0.163427,0,592,0,0.0426863,412a4d40658831ca72e0023dad1ed0317ba0a26ffab0b16557648fbcfcba7360,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1.1,LP,"OPTIMAL",0,228.823,0.052,0.187338,0,738,0,0.0426863,2c0dfd7dddf4e254c912515401d59f5bae480db3adde6dea644cf3348d9173aa,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1_lp.gurobi.log"
L2.0.0.1.1.0.0.1.0,LP,"OPTIMAL",0,228.665,0.0510001,0.181551,0,620,0,0.0426863,bbdfa064208924d97153a98f38abf3af95b0f068a4135ce3d014d94b558eb708,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.1.0_lp.gurobi.log"
L2.0.0.1.1.0.0.1.1,LP,"OPTIMAL",0,228.51,0.049,0.174578,0,613,0,0.0426863,285ab72922a0678b9ad7599841dabeae16c77b2a570c412eb87c10bedc16313c,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.1.1_lp.gurobi.log"
L2.0.0.1.1.0.0.1.0,MIP,"INFEASIBLE",0,228.435,3.194,4.04188,2,1974,0,0.0426863,bbdfa064208924d97153a98f38abf3af95b0f068a4135ce3d014d94b558eb708,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.1.0_terminal_mip.gurobi.log"
L2.0.0.1.1.0.0.1.1,MIP,"INFEASIBLE",0,225.212,3.499,4.20521,3,2115,0,0.0426863,285ab72922a0678b9ad7599841dabeae16c77b2a570c412eb87c10bedc16313c,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.0.1.1_terminal_mip.gurobi.log"
L2.0.0.1.1.0.1.0,LP,"OPTIMAL",0,221.607,0.052,0.183599,0,682,0,0.0426863,424f0dcedf00158d4e8f43fbdce39aee7bb9bae015d4b57533eea84a01a9da9f,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.0_lp.gurobi.log"
L2.0.0.1.1.0.1.1,LP,"OPTIMAL",0,221.45,0.059,0.216781,0,750,0,0.0426863,ab60c20760888ebccfc8197ac8c9b83c134b05f66ace6cc92f1920d85da09431,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.1_lp.gurobi.log"
L2.0.0.0.0.0.0.0.0,LP,"OPTIMAL",0,221.278,0.0580001,0.205407,0,795,0,0.0426863,302efb54c3362cd3dfb1a5b5d41d9e5a16ccdbe3c87488185bf78ee8b44461f7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.0.0_lp.gurobi.log"
L2.0.0.0.0.0.0.0.1,LP,"OPTIMAL",0,221.113,0.0570002,0.19895,0,756,0,0.0426863,b6e527fa496c6a2b2adaf0efd5a09c1833438049926988b4bf590810f133c4e8,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.0.1_lp.gurobi.log"
L2.0.0.1.1.0.1.0.0,LP,"OPTIMAL",0,220.95,0.0539999,0.184777,0,675,0,0.0426863,d1bac1a4789252424da98ee619b2c27aa5b964a033e5d4fbe0949537281192db,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.0.0_lp.gurobi.log"
L2.0.0.1.1.0.1.0.1,LP,"OPTIMAL",0,220.792,0.0599999,0.206614,0,774,0,0.0426863,c6e6325b593ae6691eb3e9de709762b7911cba64edd493d16c60792c3e1676d4,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.0.1_lp.gurobi.log"
L2.0.0.1.1.0.1.0.0,MIP,"INFEASIBLE",0,220.707,4.012,4.49992,3,2185,0,0.0426863,d1bac1a4789252424da98ee619b2c27aa5b964a033e5d4fbe0949537281192db,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.0.0_terminal_mip.gurobi.log"
L2.0.0.0.0.0.0.0.1,MIP,"INFEASIBLE",0,216.668,0.2,0.406086,1,684,0,0.0426863,b6e527fa496c6a2b2adaf0efd5a09c1833438049926988b4bf590810f133c4e8,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.0.1_terminal_mip.gurobi.log"
L2.0.0.1.1.0.1.0.1,MIP,"INFEASIBLE",0,216.443,4.035,4.69575,3,2707,0,0.0426863,c6e6325b593ae6691eb3e9de709762b7911cba64edd493d16c60792c3e1676d4,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.0.1_terminal_mip.gurobi.log"
L2.0.0.1.1.0.1.1.0,LP,"OPTIMAL",0,212.302,0.053,0.17881,0,654,0,0.0426863,4a531a0f2820ff39a1ffe6ca45f0a1eab36f95261b1efe504c733fef68c13b6d,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.1.0_lp.gurobi.log"
L2.0.0.1.1.0.1.1.1,LP,"OPTIMAL",0,212.145,0.0550001,0.195213,0,651,0,0.0426863,3257142540c1006d9b89251429b07d94840787381fa988a6ad0f88f672667f5f,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.1.1_lp.gurobi.log"
L2.0.0.1.1.0.1.1.0,MIP,"INFEASIBLE",0,212.066,3.1,4.05849,2,2208,0,0.0426863,4a531a0f2820ff39a1ffe6ca45f0a1eab36f95261b1efe504c733fef68c13b6d,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.1.0_terminal_mip.gurobi.log"
L2.0.0.1.1.1.0,LP,"OPTIMAL",0,208.859,0.052,0.182638,0,634,0,0.0426863,df659651f50cc792a2a096c1bad531c59933d416fe7de43ba33cd96ba2e3221b,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0_lp.gurobi.log"
L2.0.0.1.1.1.1,LP,"OPTIMAL",0,208.702,0.0540001,0.189588,0,636,0,0.0426863,f683dede459318691213fd73f0078ed4982225760471e1b4e501a66ac6c19dca,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1_lp.gurobi.log"
L2.0.0.1.1.0.1.1.1,MIP,"INFEASIBLE",0,208.622,2.882,3.75684,3,2422,0,0.0426863,3257142540c1006d9b89251429b07d94840787381fa988a6ad0f88f672667f5f,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.0.1.1.1_terminal_mip.gurobi.log"
L2.0.0.1.1.1.0.0,LP,"OPTIMAL",0,205.632,0.0540001,0.189636,0,686,0,0.0426863,ea282e2a0718ebf831aa75d398769f16729c4b5c162ec32f5c52740587593aa5,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.0_lp.gurobi.log"
L2.0.0.1.1.1.0.1,LP,"OPTIMAL",0,205.472,0.0539999,0.182862,0,636,0,0.0426863,ba417ff3860714b022ac7f056e19cf5de3099eaf2469ba1736334a5ac74c9e99,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.1_lp.gurobi.log"
L2.0.0.1.1.1.0.0.0,LP,"OPTIMAL",0,205.313,0.0540001,0.185684,0,661,0,0.0426863,535aadb0f412fc18571c340a9efe0793ce860698a4b3a09ab4edd35c739ef940,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.0.0_lp.gurobi.log"
L2.0.0.1.1.1.0.0.1,LP,"OPTIMAL",0,205.155,0.0550001,0.193685,0,697,0,0.0426863,7b302882aff8ad34ae0aded01590d37277b5a7730cf8b103fbf45fde237f269e,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.0.1_lp.gurobi.log"
L2.0.0.1.1.1.0.0.0,MIP,"INFEASIBLE",0,205.076,3.246,4.0218,2,2170,0,0.0426863,535aadb0f412fc18571c340a9efe0793ce860698a4b3a09ab4edd35c739ef940,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.0.0_terminal_mip.gurobi.log"
L1.1.1.1.1.1.0,LP,"INFEASIBLE",0,201.719,0.0480001,0.176753,0,607,0,0.0426863,5acc512576f26f1c2b2af33cb63ab02b9036c9fd977c79eb81a80750fa2e6d09,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1.1.1,LP,"OPTIMAL",0,201.565,0.0579998,0.197478,0,771,0,0.0426863,26c5edbb84a7fc7bd82d1091e63d9b8398f6f07aae1db7464cb5d0dff9c5fa2c,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1_lp.gurobi.log"
L2.0.0.1.1.1.0.0.1,MIP,"INFEASIBLE",0,201.483,2.816,3.83714,4,2429,0,0.0426863,7b302882aff8ad34ae0aded01590d37277b5a7730cf8b103fbf45fde237f269e,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.0.1_terminal_mip.gurobi.log"
L2.0.0.0.0.0.0.0.0,MIP,"INFEASIBLE",0,198.641,0.208,0.453048,1,634,0,0.0426863,302efb54c3362cd3dfb1a5b5d41d9e5a16ccdbe3c87488185bf78ee8b44461f7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.0.0_terminal_mip.gurobi.log"
L2.0.0.1.1.1.0.1.0,LP,"OPTIMAL",0,198.329,0.0549998,0.187581,0,664,0,0.0426863,a61faaf693aa96256a4902cf7f5ffc35a86c97bc2b2cb1546b22e6c2c39b688b,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.1.0_lp.gurobi.log"
L2.0.0.1.1.1.0.1.1,LP,"OPTIMAL",0,198.17,0.052,0.182053,0,625,0,0.0426863,03c9216546847928e696f358d38e8c7f3c1d581a936852066baaa0bce16f36a0,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.1.1_lp.gurobi.log"
L2.0.0.1.1.1.0.1.0,MIP,"INFEASIBLE",0,198.092,3.143,4.09525,5,2650,0,0.0428233,a61faaf693aa96256a4902cf7f5ffc35a86c97bc2b2cb1546b22e6c2c39b688b,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.1.0_terminal_mip.gurobi.log"
L2.0.0.1.1.1.0.1.1,MIP,"INFEASIBLE",0,194.921,3.833,4.54175,5,2900,0,0.0428233,03c9216546847928e696f358d38e8c7f3c1d581a936852066baaa0bce16f36a0,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.0.1.1_terminal_mip.gurobi.log"
L2.0.0.1.1.1.1.0,LP,"OPTIMAL",0,190.981,0.053,0.189161,0,661,0,0.0428233,807c9427ae19bc5054033682306687e6e6f119de4bc398f464901b7e48c20482,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.0_lp.gurobi.log"
L2.0.0.1.1.1.1.1,LP,"OPTIMAL",0,190.822,0.053,0.188918,0,628,0,0.0428233,b9cbd0321c99e8d49ff5fe431a239d4ca943415e2cfc0c8b703811e669b43324,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.1_lp.gurobi.log"
L1.1.1.1.1.1.1.0,LP,"INFEASIBLE",0,190.663,0.0480001,0.181139,0,661,0,0.0428233,960fc044c2cc0f8bbeaa61122c0298d3f2c0b49bda58c86c1252c897dbf056ea,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1.1.1.1,LP,"OPTIMAL",0,190.509,0.0550001,0.197231,0,761,0,0.0428233,a6766ba0269c8bcaa124eee0c564177e1977bad932a7ca65a21db40096985dbb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1.1_lp.gurobi.log"
L2.0.0.1.1.1.1.0.0,LP,"OPTIMAL",0,190.346,0.0539999,0.188372,0,631,0,0.0428233,f115648fce66eea67a490ad7c20e605c1abab255a59937fb085d3aadfebe0154,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.0.0_lp.gurobi.log"
L2.0.0.1.1.1.1.0.1,LP,"OPTIMAL",0,190.185,0.052,0.187736,0,648,0,0.0428233,f01f0c0981d988c7a6df214c69d04dffc646f68284f59398320dedcd932ee419,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.0.1_lp.gurobi.log"
L2.0.0.1.1.1.1.0.0,MIP,"INFEASIBLE",0,190.107,3.189,4.08204,2,2205,0,0.0428233,f115648fce66eea67a490ad7c20e605c1abab255a59937fb085d3aadfebe0154,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.0.0_terminal_mip.gurobi.log"
L2.0.0.1.1.1.1.0.1,MIP,"INFEASIBLE",0,186.89,2.954,3.94204,3,2765,0,0.0428233,f01f0c0981d988c7a6df214c69d04dffc646f68284f59398320dedcd932ee419,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.0.1_terminal_mip.gurobi.log"
