source_round,run,instance,family,parent_id,shadow_rule,dimensionless_threshold,first_native_gain_ratio,repeated_native_gain_ratio,target_reached_after_first_processing,target_reached_only_after_repeated_processing,historical_split_explainable_without_time_or_attempts,coverage_preserved_if_parent_retained_or_atomic_split,counterfactual_runtime_claimed
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.01036278814434916,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.01036278814434916,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.01036278814434916,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.01921937661887918,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.01921937661887918,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.01921937661887918,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1,normalized_native_gain_1pct,0.01,0.8217810665280721,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1,normalized_native_gain_5pct,0.05,0.8217810665280721,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1,normalized_native_gain_10pct,0.1,0.8217810665280721,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1,normalized_native_gain_1pct,0.01,0.08129401320360594,0.0201402205836753,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1,normalized_native_gain_5pct,0.05,0.08129401320360594,0.0201402205836753,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1,normalized_native_gain_10pct,0.1,0.08129401320360594,0.0201402205836753,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1,normalized_native_gain_1pct,0.01,0.00901794483934179,0.04957391926339576,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1,normalized_native_gain_5pct,0.05,0.00901794483934179,0.04957391926339576,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1,normalized_native_gain_10pct,0.1,0.00901794483934179,0.04957391926339576,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0,normalized_native_gain_1pct,0.01,0.026968095683383,0.036702412231830024,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0,normalized_native_gain_5pct,0.05,0.026968095683383,0.036702412231830024,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0,normalized_native_gain_10pct,0.1,0.026968095683383,0.036702412231830024,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0,normalized_native_gain_1pct,0.01,0.0,0.020330515581174418,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0,normalized_native_gain_5pct,0.05,0.0,0.020330515581174418,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0,normalized_native_gain_10pct,0.1,0.0,0.020330515581174418,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0,normalized_native_gain_1pct,0.01,0.0,0.0024985356654292855,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.0024985356654292855,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.0024985356654292855,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/diagnostic__V12_M2__ext_grb_cold__300s,regen_candidate_V12_M2_average,other,L2,normalized_native_gain_1pct,0.01,0.806288731338031,0.10332213207001748,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/diagnostic__V12_M2__ext_grb_cold__300s,regen_candidate_V12_M2_average,other,L2,normalized_native_gain_5pct,0.05,0.806288731338031,0.10332213207001748,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/diagnostic__V12_M2__ext_grb_cold__300s,regen_candidate_V12_M2_average,other,L2,normalized_native_gain_10pct,0.1,0.806288731338031,0.10332213207001748,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__V12_M2__ext_grb_cold__900s,regen_candidate_V12_M2_average,other,L2,normalized_native_gain_1pct,0.01,0.806288731338031,0.09112592764948838,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__V12_M2__ext_grb_cold__900s,regen_candidate_V12_M2_average,other,L2,normalized_native_gain_5pct,0.05,0.806288731338031,0.09112592764948838,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__V12_M2__ext_grb_cold__900s,regen_candidate_V12_M2_average,other,L2,normalized_native_gain_10pct,0.1,0.806288731338031,0.09112592764948838,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2,normalized_native_gain_1pct,0.01,0.9465852518135883,0.0059236272606279245,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2,normalized_native_gain_5pct,0.05,0.9465852518135883,0.0059236272606279245,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2,normalized_native_gain_10pct,0.1,0.9465852518135883,0.0059236272606279245,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0,normalized_native_gain_1pct,0.01,0.06390977981560307,0.051081909863162946,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0,normalized_native_gain_5pct,0.05,0.06390977981560307,0.051081909863162946,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0,normalized_native_gain_10pct,0.1,0.06390977981560307,0.051081909863162946,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.0,normalized_native_gain_1pct,0.01,0.007077977974156646,0.07220295754863686,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.0,normalized_native_gain_5pct,0.05,0.007077977974156646,0.07220295754863686,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.0,normalized_native_gain_10pct,0.1,0.007077977974156646,0.07220295754863686,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2,normalized_native_gain_1pct,0.01,0.9805815008994311,0.0004707286828658555,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2,normalized_native_gain_5pct,0.05,0.9805815008994311,0.0004707286828658555,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2,normalized_native_gain_10pct,0.1,0.9805815008994311,0.0004707286828658555,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0,normalized_native_gain_1pct,0.01,0.01502793744344343,0.3936894036436935,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0,normalized_native_gain_5pct,0.05,0.01502793744344343,0.3936894036436935,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0,normalized_native_gain_10pct,0.1,0.01502793744344343,0.3936894036436935,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0,normalized_native_gain_1pct,0.01,0.0,0.0239953049955626,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0,normalized_native_gain_5pct,0.05,0.0,0.0239953049955626,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0,normalized_native_gain_10pct,0.1,0.0,0.0239953049955626,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0,normalized_native_gain_1pct,0.01,0.7954292548452753,0.02171795941815434,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0,normalized_native_gain_5pct,0.05,0.7954292548452753,0.02171795941815434,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0,normalized_native_gain_10pct,0.1,0.7954292548452753,0.02171795941815434,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1,normalized_native_gain_1pct,0.01,0.7537023751062093,0.003036423498656294,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1,normalized_native_gain_5pct,0.05,0.7537023751062093,0.003036423498656294,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1,normalized_native_gain_10pct,0.1,0.7537023751062093,0.003036423498656294,True,False,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0,normalized_native_gain_1pct,0.01,0.0,0.026568918334236937,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0,normalized_native_gain_5pct,0.05,0.0,0.026568918334236937,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0,normalized_native_gain_10pct,0.1,0.0,0.026568918334236937,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0,normalized_native_gain_1pct,0.01,0.0,0.021410272500384103,False,True,True,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.021410272500384103,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.021410272500384103,False,False,False,True,False
round25,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1,normalized_native_gain_1pct,0.01,0.0,0.0003510978049333986,False,False,False,True,False
