relative_path,authoritative_present,regenerated_present,authoritative_sha256,regenerated_sha256,byte_equal,validation_status
mappings/V50/cb443_V50_regional_r2_source_mapping.csv,True,True,fe499690290efc7b729cd9b0ac2b33409500bf70104ab22f0d8c45990d5fd9df,fe499690290efc7b729cd9b0ac2b33409500bf70104ab22f0d8c45990d5fd9df,True,PASS
selections/V08/cb443_V08_compact_r1.json,True,True,ac585fb0ff23fb84c4b09b6037604294701b109967334d7aa17622867d0b9bc2,ac585fb0ff23fb84c4b09b6037604294701b109967334d7aa17622867d0b9bc2,True,PASS
selections/V08/cb443_V08_compact_r2.json,True,True,5c9c5eee76fc016819dec8c1fce0a843d48a796849251aba485aa16a78303343,5c9c5eee76fc016819dec8c1fce0a843d48a796849251aba485aa16a78303343,True,PASS
selections/V08/cb443_V08_regional_r1.json,True,True,5d952a89fd9500a16a75481726680e979c9fb9f409c756f2f524cf3ec8bc1393,5d952a89fd9500a16a75481726680e979c9fb9f409c756f2f524cf3ec8bc1393,True,PASS
selections/V08/cb443_V08_regional_r2.json,True,True,941ab0c6ac6ca620d1ebf32929d0bb826ba5c653ad3c7f17eefbea6153792392,941ab0c6ac6ca620d1ebf32929d0bb826ba5c653ad3c7f17eefbea6153792392,True,PASS
selections/V12/cb443_V12_compact_r1.json,True,True,8b6d14ebcb781b1a7176a3afd2e8dcce3319804d82d01ab456b25e5140f6baa1,8b6d14ebcb781b1a7176a3afd2e8dcce3319804d82d01ab456b25e5140f6baa1,True,PASS
selections/V12/cb443_V12_compact_r2.json,True,True,6fb3f364b003541d602fd98f1de8878772aa073cbb6fd38d3a16fc5aed6d1039,6fb3f364b003541d602fd98f1de8878772aa073cbb6fd38d3a16fc5aed6d1039,True,PASS
selections/V12/cb443_V12_regional_r1.json,True,True,f3d1be6fe5835a310c966396c9dee5da0314731d9b29ab8ffc03db82b02c35ee,f3d1be6fe5835a310c966396c9dee5da0314731d9b29ab8ffc03db82b02c35ee,True,PASS
selections/V12/cb443_V12_regional_r2.json,True,True,57a63f2c2f355cbd04e8c10fe4264bf2948c3b0450c3af3de3b064d38f159b03,57a63f2c2f355cbd04e8c10fe4264bf2948c3b0450c3af3de3b064d38f159b03,True,PASS
selections/V20/cb443_V20_compact_r1.json,True,True,aa50801bab4f74b231da3d09fbceaf6d5e55509170ebc48b1e2407a6e1d653d3,aa50801bab4f74b231da3d09fbceaf6d5e55509170ebc48b1e2407a6e1d653d3,True,PASS
selections/V20/cb443_V20_compact_r2.json,True,True,b17c1c7bbb7165a026bbe69ad88468304927f1eedb562ba04cd8e1f0e17b2931,b17c1c7bbb7165a026bbe69ad88468304927f1eedb562ba04cd8e1f0e17b2931,True,PASS
selections/V20/cb443_V20_regional_r1.json,True,True,0106bce8cb64074a4e887c6604792d6841a39e1ca59b935f389792304e134425,0106bce8cb64074a4e887c6604792d6841a39e1ca59b935f389792304e134425,True,PASS
selections/V20/cb443_V20_regional_r2.json,True,True,e50a743b33e28d622cf61f655ad7014db38a55d5dc81afdf65518bf51982dcc4,e50a743b33e28d622cf61f655ad7014db38a55d5dc81afdf65518bf51982dcc4,True,PASS
selections/V30/cb443_V30_compact_r1.json,True,True,ca4dba73016953a631f3a2252eb9ab4efbbae9337584625a179c51d209a2bdd9,ca4dba73016953a631f3a2252eb9ab4efbbae9337584625a179c51d209a2bdd9,True,PASS
selections/V30/cb443_V30_compact_r2.json,True,True,4159d63fe117e3f55c365d91cae97a513b6deb55f8be96e6a4f01fb35ba44ec7,4159d63fe117e3f55c365d91cae97a513b6deb55f8be96e6a4f01fb35ba44ec7,True,PASS
selections/V30/cb443_V30_regional_r1.json,True,True,cae7f68e6874bf4abc6a34bee5cf8474fc946936689ebb0f1b361c00b2c3d30e,cae7f68e6874bf4abc6a34bee5cf8474fc946936689ebb0f1b361c00b2c3d30e,True,PASS
selections/V30/cb443_V30_regional_r2.json,True,True,4302b1b4504eba7f94a95921dc1a58b358468c9cc632136e7ff053a3f3a5e98e,4302b1b4504eba7f94a95921dc1a58b358468c9cc632136e7ff053a3f3a5e98e,True,PASS
selections/V50/cb443_V50_compact_r1.json,True,True,1b7c4631707e17af324cc08171d2e6637eeff968a69378efc823c7cc3bf54f24,1b7c4631707e17af324cc08171d2e6637eeff968a69378efc823c7cc3bf54f24,True,PASS
selections/V50/cb443_V50_compact_r2.json,True,True,5480f387376be40a01c11793380eb755679bcb392cee9f205906975b8983a038,5480f387376be40a01c11793380eb755679bcb392cee9f205906975b8983a038,True,PASS
selections/V50/cb443_V50_regional_r1.json,True,True,6d8f6f0b24789b5d76b246139cd59ee9ff974d8748847859b7f813a3c248d0c5,6d8f6f0b24789b5d76b246139cd59ee9ff974d8748847859b7f813a3c248d0c5,True,PASS
selections/V50/cb443_V50_regional_r2.json,True,True,9c76649b626ec2d84bb3374529a7dccc51857e76cb6c58537b8dba953211eaf8,9c76649b626ec2d84bb3374529a7dccc51857e76cb6c58537b8dba953211eaf8,True,PASS
source_provenance.json,True,True,1cee6b92afc5bc8593c3a5c8afc87fcc20ebfe4bd16aaf5c9cba169014e491fd,1cee6b92afc5bc8593c3a5c8afc87fcc20ebfe4bd16aaf5c9cba169014e491fd,True,PASS
