column,mapped,value,lower_bound,upper_bound,integer,lower_bound_satisfied,upper_bound_satisfied,integrality_satisfied
x_2_4_14,True,0.0,0.0,1.0,True,True,True,True
x_2_4_15,True,0.0,0.0,1.0,True,True,True,True
x_2_4_16,True,0.0,0.0,1.0,True,True,True,True
x_2_4_17,True,0.0,0.0,1.0,True,True,True,True
x_2_4_18,True,0.0,0.0,1.0,True,True,True,True
x_2_4_19,True,0.0,0.0,1.0,True,True,True,True
x_2_4_2,True,0.0,0.0,1.0,True,True,True,True
x_2_4_20,True,0.0,0.0,1.0,True,True,True,True
x_2_4_3,True,0.0,0.0,1.0,True,True,True,True
x_2_4_5,True,0.0,0.0,1.0,True,True,True,True
x_2_4_6,True,0.0,0.0,1.0,True,True,True,True
x_2_4_7,True,0.0,0.0,1.0,True,True,True,True
x_2_4_8,True,0.0,0.0,1.0,True,True,True,True
x_2_4_9,True,0.0,0.0,1.0,True,True,True,True
x_2_5_0,True,0.0,0.0,1.0,True,True,True,True
x_2_5_1,True,0.0,0.0,1.0,True,True,True,True
x_2_5_10,True,0.0,0.0,1.0,True,True,True,True
x_2_5_11,True,0.0,0.0,1.0,True,True,True,True
x_2_5_12,True,0.0,0.0,1.0,True,True,True,True
x_2_5_13,True,0.0,0.0,1.0,True,True,True,True
x_2_5_14,True,1.0,0.0,1.0,True,True,True,True
x_2_5_15,True,0.0,0.0,1.0,True,True,True,True
x_2_5_16,True,0.0,0.0,1.0,True,True,True,True
x_2_5_17,True,0.0,0.0,1.0,True,True,True,True
x_2_5_18,True,0.0,0.0,1.0,True,True,True,True
x_2_5_19,True,0.0,0.0,1.0,True,True,True,True
x_2_5_2,True,0.0,0.0,1.0,True,True,True,True
x_2_5_20,True,0.0,0.0,1.0,True,True,True,True
x_2_5_3,True,0.0,0.0,1.0,True,True,True,True
x_2_5_4,True,0.0,0.0,1.0,True,True,True,True
x_2_5_6,True,0.0,0.0,1.0,True,True,True,True
x_2_5_7,True,0.0,0.0,1.0,True,True,True,True
x_2_5_8,True,0.0,0.0,1.0,True,True,True,True
x_2_5_9,True,0.0,0.0,1.0,True,True,True,True
x_2_6_0,True,0.0,0.0,1.0,True,True,True,True
x_2_6_1,True,0.0,0.0,1.0,True,True,True,True
x_2_6_10,True,0.0,0.0,1.0,True,True,True,True
x_2_6_11,True,0.0,0.0,1.0,True,True,True,True
x_2_6_12,True,0.0,0.0,1.0,True,True,True,True
x_2_6_13,True,0.0,0.0,1.0,True,True,True,True
x_2_6_14,True,0.0,0.0,1.0,True,True,True,True
x_2_6_15,True,0.0,0.0,1.0,True,True,True,True
x_2_6_16,True,0.0,0.0,1.0,True,True,True,True
x_2_6_17,True,0.0,0.0,1.0,True,True,True,True
x_2_6_18,True,0.0,0.0,1.0,True,True,True,True
x_2_6_19,True,0.0,0.0,1.0,True,True,True,True
x_2_6_2,True,0.0,0.0,1.0,True,True,True,True
x_2_6_20,True,0.0,0.0,1.0,True,True,True,True
x_2_6_3,True,0.0,0.0,1.0,True,True,True,True
x_2_6_4,True,0.0,0.0,1.0,True,True,True,True
x_2_6_5,True,0.0,0.0,1.0,True,True,True,True
x_2_6_7,True,0.0,0.0,1.0,True,True,True,True
x_2_6_8,True,0.0,0.0,1.0,True,True,True,True
x_2_6_9,True,0.0,0.0,1.0,True,True,True,True
x_2_7_0,True,0.0,0.0,1.0,True,True,True,True
x_2_7_1,True,0.0,0.0,1.0,True,True,True,True
x_2_7_10,True,0.0,0.0,1.0,True,True,True,True
x_2_7_11,True,0.0,0.0,1.0,True,True,True,True
x_2_7_12,True,0.0,0.0,1.0,True,True,True,True
x_2_7_13,True,0.0,0.0,1.0,True,True,True,True
x_2_7_14,True,0.0,0.0,1.0,True,True,True,True
x_2_7_15,True,0.0,0.0,1.0,True,True,True,True
x_2_7_16,True,0.0,0.0,1.0,True,True,True,True
x_2_7_17,True,0.0,0.0,1.0,True,True,True,True
x_2_7_18,True,0.0,0.0,1.0,True,True,True,True
x_2_7_19,True,0.0,0.0,1.0,True,True,True,True
x_2_7_2,True,0.0,0.0,1.0,True,True,True,True
x_2_7_20,True,0.0,0.0,1.0,True,True,True,True
x_2_7_3,True,0.0,0.0,1.0,True,True,True,True
x_2_7_4,True,0.0,0.0,1.0,True,True,True,True
x_2_7_5,True,0.0,0.0,1.0,True,True,True,True
x_2_7_6,True,0.0,0.0,1.0,True,True,True,True
x_2_7_8,True,0.0,0.0,1.0,True,True,True,True
x_2_7_9,True,0.0,0.0,1.0,True,True,True,True
x_2_8_0,True,0.0,0.0,1.0,True,True,True,True
x_2_8_1,True,0.0,0.0,1.0,True,True,True,True
x_2_8_10,True,0.0,0.0,1.0,True,True,True,True
x_2_8_11,True,0.0,0.0,1.0,True,True,True,True
x_2_8_12,True,0.0,0.0,1.0,True,True,True,True
x_2_8_13,True,0.0,0.0,1.0,True,True,True,True
x_2_8_14,True,0.0,0.0,1.0,True,True,True,True
x_2_8_15,True,0.0,0.0,1.0,True,True,True,True
x_2_8_16,True,0.0,0.0,1.0,True,True,True,True
x_2_8_17,True,0.0,0.0,1.0,True,True,True,True
x_2_8_18,True,0.0,0.0,1.0,True,True,True,True
x_2_8_19,True,0.0,0.0,1.0,True,True,True,True
x_2_8_2,True,0.0,0.0,1.0,True,True,True,True
x_2_8_20,True,0.0,0.0,1.0,True,True,True,True
x_2_8_3,True,0.0,0.0,1.0,True,True,True,True
x_2_8_4,True,0.0,0.0,1.0,True,True,True,True
x_2_8_5,True,0.0,0.0,1.0,True,True,True,True
x_2_8_6,True,0.0,0.0,1.0,True,True,True,True
x_2_8_7,True,0.0,0.0,1.0,True,True,True,True
x_2_8_9,True,0.0,0.0,1.0,True,True,True,True
x_2_9_0,True,0.0,0.0,1.0,True,True,True,True
x_2_9_1,True,0.0,0.0,1.0,True,True,True,True
x_2_9_10,True,0.0,0.0,1.0,True,True,True,True
x_2_9_11,True,0.0,0.0,1.0,True,True,True,True
x_2_9_12,True,0.0,0.0,1.0,True,True,True,True
x_2_9_13,True,0.0,0.0,1.0,True,True,True,True
x_2_9_14,True,0.0,0.0,1.0,True,True,True,True
x_2_9_15,True,0.0,0.0,1.0,True,True,True,True
x_2_9_16,True,0.0,0.0,1.0,True,True,True,True
x_2_9_17,True,0.0,0.0,1.0,True,True,True,True
x_2_9_18,True,0.0,0.0,1.0,True,True,True,True
x_2_9_19,True,0.0,0.0,1.0,True,True,True,True
x_2_9_2,True,0.0,0.0,1.0,True,True,True,True
x_2_9_20,True,0.0,0.0,1.0,True,True,True,True
x_2_9_3,True,0.0,0.0,1.0,True,True,True,True
x_2_9_4,True,0.0,0.0,1.0,True,True,True,True
x_2_9_5,True,0.0,0.0,1.0,True,True,True,True
x_2_9_6,True,0.0,0.0,1.0,True,True,True,True
x_2_9_7,True,0.0,0.0,1.0,True,True,True,True
x_2_9_8,True,0.0,0.0,1.0,True,True,True,True
z_0_1,True,1.0,0.0,1.0,True,True,True,True
z_0_10,True,1.0,0.0,1.0,True,True,True,True
z_0_11,True,0.0,0.0,1.0,True,True,True,True
z_0_12,True,0.0,0.0,1.0,True,True,True,True
z_0_13,True,1.0,0.0,1.0,True,True,True,True
z_0_14,True,0.0,0.0,1.0,True,True,True,True
z_0_15,True,0.0,0.0,1.0,True,True,True,True
z_0_16,True,1.0,0.0,1.0,True,True,True,True
z_0_17,True,1.0,0.0,1.0,True,True,True,True
z_0_18,True,0.0,0.0,1.0,True,True,True,True
z_0_19,True,1.0,0.0,1.0,True,True,True,True
z_0_2,True,1.0,0.0,1.0,True,True,True,True
z_0_20,True,0.0,0.0,1.0,True,True,True,True
z_0_3,True,0.0,0.0,1.0,True,True,True,True
z_0_4,True,1.0,0.0,1.0,True,True,True,True
z_0_5,True,0.0,0.0,1.0,True,True,True,True
z_0_6,True,0.0,0.0,1.0,True,True,True,True
z_0_7,True,0.0,0.0,1.0,True,True,True,True
z_0_8,True,0.0,0.0,1.0,True,True,True,True
z_0_9,True,0.0,0.0,1.0,True,True,True,True
z_1_1,True,0.0,0.0,1.0,True,True,True,True
z_1_10,True,0.0,0.0,1.0,True,True,True,True
z_1_11,True,0.0,0.0,1.0,True,True,True,True
z_1_12,True,1.0,0.0,1.0,True,True,True,True
z_1_13,True,0.0,0.0,1.0,True,True,True,True
z_1_14,True,0.0,0.0,1.0,True,True,True,True
z_1_15,True,0.0,0.0,1.0,True,True,True,True
z_1_16,True,0.0,0.0,1.0,True,True,True,True
z_1_17,True,0.0,0.0,1.0,True,True,True,True
z_1_18,True,0.0,0.0,1.0,True,True,True,True
z_1_19,True,0.0,0.0,1.0,True,True,True,True
z_1_2,True,0.0,0.0,1.0,True,True,True,True
z_1_20,True,1.0,0.0,1.0,True,True,True,True
z_1_3,True,1.0,0.0,1.0,True,True,True,True
z_1_4,True,0.0,0.0,1.0,True,True,True,True
z_1_5,True,0.0,0.0,1.0,True,True,True,True
z_1_6,True,1.0,0.0,1.0,True,True,True,True
z_1_7,True,0.0,0.0,1.0,True,True,True,True
z_1_8,True,0.0,0.0,1.0,True,True,True,True
z_1_9,True,1.0,0.0,1.0,True,True,True,True
z_2_1,True,0.0,0.0,1.0,True,True,True,True
z_2_10,True,0.0,0.0,1.0,True,True,True,True
z_2_11,True,1.0,0.0,1.0,True,True,True,True
z_2_12,True,0.0,0.0,1.0,True,True,True,True
z_2_13,True,0.0,0.0,1.0,True,True,True,True
z_2_14,True,1.0,0.0,1.0,True,True,True,True
z_2_15,True,1.0,0.0,1.0,True,True,True,True
z_2_16,True,0.0,0.0,1.0,True,True,True,True
z_2_17,True,0.0,0.0,1.0,True,True,True,True
z_2_18,True,1.0,0.0,1.0,True,True,True,True
z_2_19,True,0.0,0.0,1.0,True,True,True,True
z_2_2,True,0.0,0.0,1.0,True,True,True,True
z_2_20,True,0.0,0.0,1.0,True,True,True,True
z_2_3,True,0.0,0.0,1.0,True,True,True,True
z_2_4,True,0.0,0.0,1.0,True,True,True,True
z_2_5,True,1.0,0.0,1.0,True,True,True,True
z_2_6,True,0.0,0.0,1.0,True,True,True,True
z_2_7,True,0.0,0.0,1.0,True,True,True,True
z_2_8,True,0.0,0.0,1.0,True,True,True,True
z_2_9,True,0.0,0.0,1.0,True,True,True,True
zprod_1,True,0.2448349760633778,0.0,41.0,False,True,True,True
zprod_10,True,0.2448349760633778,0.0,49.0,False,True,True,True
zprod_11,True,0.4437633941148723,0.0,48.0,False,True,True,True
zprod_12,True,0.41315902210695005,0.0,46.0,False,True,True,True
zprod_13,True,0.26013716206733895,0.0,31.0,False,True,True,True
zprod_14,True,0.26013716206733895,0.0,25.0,False,True,True,True
zprod_15,True,0.19892841805149447,0.0,48.0,False,True,True,True
zprod_16,True,0.38255465009902784,0.0,38.0,False,True,True,True
zprod_17,True,0.07651093001980556,0.0,24.0,False,True,True,True
zprod_18,True,0.35195027809110563,0.0,35.0,False,True,True,True
zprod_19,True,0.18362623204753337,0.0,25.0,False,True,True,True
zprod_2,True,0.35195027809110563,0.0,30.0,False,True,True,True
zprod_20,True,0.19892841805149447,0.0,20.0,False,True,True,True
zprod_3,True,0.015302186003961113,0.0,21.0,False,True,True,True
zprod_4,True,0.4437633941148723,0.0,34.0,False,True,True,True
zprod_5,True,0.06120874401584445,0.0,29.0,False,True,True,True
zprod_6,True,0.32134590608318336,0.0,48.0,False,True,True,True
zprod_7,True,0.5508786961426001,0.0,48.0,False,True,True,True
zprod_8,True,0.4590655801188334,0.0,45.0,False,True,True,True
zprod_9,True,0.19892841805149447,0.0,30.0,False,True,True,True
