fixation_case,column,fixed_value,fixation_scope
symmetry_canonical_equal_capacity_labels,x_0_15_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_5,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_15_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_15_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_19,1.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_16_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_16_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_0,1.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_17_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_17_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_15,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_18_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_18_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_4,1.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_19_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_19_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_0_1_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_0_1_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
