"instance","run_label","method","top_status","interval_id","g_low","g_high","interval_status","interval_lower_bound","incumbent_cutoff","gap_contribution","route_mask_enabled","incumbent_cutoff_active","bpc_nodes","open_nodes","columns","pricing_calls","pricing_time_seconds","master_time_seconds","bound_time_seconds","route_mask_time_seconds","cuts_added","branching_decisions","reason_if_open","source_note","result_file"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 4 splitting 2 of 7 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","28","0.467484","0.470202","bound_fathomed_by_cutoff_relaxation","0.695791","","","true","true","","","","","","","21.640993","21.640993","","","","adaptive split pass 4 child interval 28 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.467484,0.470202], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.52204177871, min_station_bikes=460, objective_lb=0.695791, lp=results\bound_work\test_data_V12_M1_average_1781440707677468500_15729502191765196471\inventory_gini_bound.lp, bound_time=21.640993","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","28","","","relaxation_lower_bound","","","","","","","","","","","","","","","","","adaptive split pass 4 child interval 28 bound-fathomed by inherited/relaxation lower bound","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","29","0.470202","0.47292","relaxation_lower_bound","0.690587","","","true","true","","","","","","","21.050512","21.050512","","","","adaptive split pass 4 child interval 29 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470202,0.47292], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50392223372, min_station_bikes=460, s_upper=74.468, objective_lb=0.690587, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440729318469600_15729502191765196471\inventory_gini_bound.lp, bound_time=21.050512","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","30","0.489228","0.494664","relaxation_lower_bound","0.694083","","","true","true","","","","","","","18.272219","18.272219","","","","adaptive split pass 4 child interval 30 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.489228,0.494664], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.37708541883, min_station_bikes=460, s_upper=74.0786, objective_lb=0.694083, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440750368988800_15729502191765196471\inventory_gini_bound.lp, bound_time=18.272219","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","31","0.494664","0.500099","relaxation_lower_bound","0.695489","","","true","true","","","","","","","18.487468","18.487468","","","","adaptive split pass 4 child interval 31 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.494664,0.500099], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.34084632886, min_station_bikes=460, s_upper=73.9433, objective_lb=0.695489, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440768641214600_15729502191765196471\inventory_gini_bound.lp, bound_time=18.487468","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 5 splitting 2 of 8 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","32","0.470202","0.471561","relaxation_lower_bound","0.690656","","","true","true","","","","","","","20.925571","20.925571","","","","adaptive split pass 5 child interval 32 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470202,0.471561], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50392223372, min_station_bikes=460, s_upper=74.468, objective_lb=0.690656, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440787128695200_15729502191765196471\inventory_gini_bound.lp, bound_time=20.925571","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","33","0.471561","0.47292","relaxation_lower_bound","0.691946","","","true","true","","","","","","","20.864756","20.864756","","","","adaptive split pass 5 child interval 33 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.471561,0.47292], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49486246123, min_station_bikes=460, s_upper=74.4444, objective_lb=0.691946, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440808054272800_15729502191765196471\inventory_gini_bound.lp, bound_time=20.864756","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","34","0.47292","0.475638","relaxation_lower_bound","0.693202","","","true","true","","","","","","","21.363498","21.363498","","","","adaptive split pass 5 child interval 34 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.47292,0.475638], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.48580268874, min_station_bikes=460, s_upper=74.4206, objective_lb=0.693202, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440828919036500_15729502191765196471\inventory_gini_bound.lp, bound_time=21.363498","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","35","0.475638","0.478356","relaxation_lower_bound","0.694129","","","true","true","","","","","","","20.907745","20.907745","","","","adaptive split pass 5 child interval 35 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.475638,0.478356], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.46768314375, min_station_bikes=460, s_upper=74.3709, objective_lb=0.694129, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440850282541100_15729502191765196471\inventory_gini_bound.lp, bound_time=20.907745","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 6 splitting 2 of 10 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","36","0.470202","0.470882","relaxation_lower_bound","0.690656","","","true","true","","","","","","","20.332421","20.332421","","","","adaptive split pass 6 child interval 36 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470202,0.470882], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50392223372, min_station_bikes=460, s_upper=74.468, objective_lb=0.690656, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440871190301200_15729502191765196471\inventory_gini_bound.lp, bound_time=20.332421","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","37","0.470882","0.471561","relaxation_lower_bound","0.691336","","","true","true","","","","","","","20.849809","20.849809","","","","adaptive split pass 6 child interval 37 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470882,0.471561], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49939234748, min_station_bikes=460, s_upper=74.4566, objective_lb=0.691336, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440891522727600_15729502191765196471\inventory_gini_bound.lp, bound_time=20.849809","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","38","0.471561","0.472241","relaxation_lower_bound","0.691981","","","true","true","","","","","","","20.160852","20.160852","","","","adaptive split pass 6 child interval 38 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.471561,0.472241], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49486246123, min_station_bikes=460, s_upper=74.4444, objective_lb=0.691981, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440912372544200_15729502191765196471\inventory_gini_bound.lp, bound_time=20.160852","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","39","0.472241","0.47292","relaxation_lower_bound","0.692626","","","true","true","","","","","","","20.911417","20.911417","","","","adaptive split pass 6 child interval 39 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.472241,0.47292], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49033257498, min_station_bikes=460, s_upper=74.4319, objective_lb=0.692626, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440932533402200_15729502191765196471\inventory_gini_bound.lp, bound_time=20.911417","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 7 splitting 2 of 12 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","40","0.470202","0.470542","relaxation_lower_bound","0.690691","","","true","true","","","","","","","20.995651","20.995651","","","","adaptive split pass 7 child interval 40 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470202,0.470542], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50392223372, min_station_bikes=460, s_upper=74.468, objective_lb=0.690691, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440953444832200_15729502191765196471\inventory_gini_bound.lp, bound_time=20.995651","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","41","0.470542","0.470882","relaxation_lower_bound","0.690996","","","true","true","","","","","","","20.140917","20.140917","","","","adaptive split pass 7 child interval 41 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470542,0.470882], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.5016572906, min_station_bikes=460, s_upper=74.4623, objective_lb=0.690996, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440974440489600_15729502191765196471\inventory_gini_bound.lp, bound_time=20.140917","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","42","0.470882","0.471221","relaxation_lower_bound","0.691336","","","true","true","","","","","","","20.987572","20.987572","","","","adaptive split pass 7 child interval 42 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470882,0.471221], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49939234748, min_station_bikes=460, s_upper=74.4566, objective_lb=0.691336, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781440994581413200_15729502191765196471\inventory_gini_bound.lp, bound_time=20.987572","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","43","0.471221","0.471561","relaxation_lower_bound","0.691675","","","true","true","","","","","","","20.770850","20.770850","","","","adaptive split pass 7 child interval 43 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.471221,0.471561], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49712740435, min_station_bikes=460, s_upper=74.4501, objective_lb=0.691675, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441015568991400_15729502191765196471\inventory_gini_bound.lp, bound_time=20.770850","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 8 splitting 2 of 14 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","44","0.470202","0.470372","bound_fathomed_by_cutoff_relaxation","0.695791","","","true","true","","","","","","","21.160720","21.160720","","","","adaptive split pass 8 child interval 44 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.470202,0.470372], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50392223372, min_station_bikes=460, objective_lb=0.695791, lp=results\bound_work\test_data_V12_M1_average_1781441036339853700_15729502191765196471\inventory_gini_bound.lp, bound_time=21.160720","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","44","","","relaxation_lower_bound","","","","","","","","","","","","","","","","","adaptive split pass 8 child interval 44 bound-fathomed by inherited/relaxation lower bound","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","45","0.470372","0.470542","relaxation_lower_bound","0.69086","","","true","true","","","","","","","20.995065","20.995065","","","","adaptive split pass 8 child interval 45 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470372,0.470542], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50278976216, min_station_bikes=460, s_upper=74.4653, objective_lb=0.69086, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441057500581100_15729502191765196471\inventory_gini_bound.lp, bound_time=20.995065","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","46","0.470542","0.470712","relaxation_lower_bound","0.69103","","","true","true","","","","","","","20.874851","20.874851","","","","adaptive split pass 8 child interval 46 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470542,0.470712], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.5016572906, min_station_bikes=460, s_upper=74.4623, objective_lb=0.69103, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441078495654800_15729502191765196471\inventory_gini_bound.lp, bound_time=20.874851","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","47","0.470712","0.470882","relaxation_lower_bound","0.691166","","","true","true","","","","","","","20.137457","20.137457","","","","adaptive split pass 8 child interval 47 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470712,0.470882], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50052481904, min_station_bikes=460, s_upper=74.4596, objective_lb=0.691166, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441099370512900_15729502191765196471\inventory_gini_bound.lp, bound_time=20.137457","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 9 splitting 2 of 15 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","48","0.470372","0.470457","relaxation_lower_bound","0.69086","","","true","true","","","","","","","21.003702","21.003702","","","","adaptive split pass 9 child interval 48 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470372,0.470457], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50278976216, min_station_bikes=460, s_upper=74.4653, objective_lb=0.69086, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441119507984800_15729502191765196471\inventory_gini_bound.lp, bound_time=21.003702","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","49","0.470457","0.470542","relaxation_lower_bound","0.690945","","","true","true","","","","","","","21.009462","21.009462","","","","adaptive split pass 9 child interval 49 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470457,0.470542], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50222352638, min_station_bikes=460, s_upper=74.4637, objective_lb=0.690945, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441140511692900_15729502191765196471\inventory_gini_bound.lp, bound_time=21.009462","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","50","0.470542","0.470627","relaxation_lower_bound","0.69103","","","true","true","","","","","","","21.128148","21.128148","","","","adaptive split pass 9 child interval 50 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470542,0.470627], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.5016572906, min_station_bikes=460, s_upper=74.4623, objective_lb=0.69103, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441161521162600_15729502191765196471\inventory_gini_bound.lp, bound_time=21.128148","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","51","0.470627","0.470712","relaxation_lower_bound","0.691115","","","true","true","","","","","","","21.501227","21.501227","","","","adaptive split pass 9 child interval 51 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470627,0.470712], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50109105482, min_station_bikes=460, s_upper=74.4607, objective_lb=0.691115, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441182649317000_15729502191765196471\inventory_gini_bound.lp, bound_time=21.501227","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","","","","split_header","","","","","","","","","","","","","","","","","adaptive frontier split pass 10 splitting 2 of 17 unresolved interval(s) by lowest current lower bound, split_batch=2","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","52","0.470372","0.470415","bound_fathomed_by_cutoff_relaxation","0.695791","","","true","true","","","","","","","22.109088","22.109088","","","","adaptive split pass 10 child interval 52 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.470372,0.470415], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50278976216, min_station_bikes=460, objective_lb=0.695791, lp=results\bound_work\test_data_V12_M1_average_1781441204150558400_15729502191765196471\inventory_gini_bound.lp, bound_time=22.109088","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","52","","","relaxation_lower_bound","","","","","","","","","","","","","","","","","adaptive split pass 10 child interval 52 bound-fathomed by inherited/relaxation lower bound","results\closure3600_v12_m1_average_strong_bpcseed.json"
"test_data_V12_M1_average.txt","V12_M1_closure3600_strong_bpcseed","gcap-frontier","gcap_frontier_not_closed","53","0.470415","0.470457","relaxation_lower_bound","0.690903","","","true","true","","","","","","","22.032759","22.032759","","","","adaptive split pass 10 child interval 53 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470415,0.470457], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50250664427, min_station_bikes=460, s_upper=74.4639, objective_lb=0.690903, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781441226259654200_15729502191765196471\inventory_gini_bound.lp, bound_time=22.032759","results\closure3600_v12_m1_average_strong_bpcseed.json"
