run_id,instance_id,difficulty_stratum,arm,metric,threshold,first_observed_process_seconds,convention
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__p_grb,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,P-GRB,incumbent_gap,0.01,0.04544230190734863,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__p_grb,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,P-GRB,incumbent_gap,0.001,0.04544230190734863,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__p_grb,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,P-GRB,incumbent_gap,0.0,0.04544230190734863,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.5,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.25,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.1,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.05,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.02,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.01,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.005,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.001,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.0,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.5,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.25,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.1,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.05,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.01,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.001,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_hga_light_1000,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.0,1.3176723,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.5,0.048272999999999996,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.25,0.3393302,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.1,0.4992002,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.05,0.5089192,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.02,0.5232562000000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.01,0.5233474,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.005,0.5272114999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.001,0.5272114999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,proof_gap,0.0,0.5272114999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.5,0.3836908,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.25,0.4281407,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.1,0.4281407,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.05,0.4452768,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.01,0.4545341,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.001,0.4545341,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__p_grb,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,P-GRB,incumbent_gap,0.0,0.4545341,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.5,2.2359522,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.25,2.4388819,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.1,2.6999823000000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.05,3.330368,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.02,3.9415115,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.01,3.9415115,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.005,4.1207633,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.001,4.5925167,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.0,4.5925167,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.5,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.25,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.1,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.05,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.01,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.001,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M2_Q30_slot05_seed332426708__c6_hga_light_1000,round39_small_easy_V10_M2_Q30_slot05_seed332426708,small-easy,C6-HGA-LIGHT-1000,incumbent_gap,0.0,2.0390311,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.5,0.095326,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.25,0.4467157,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.1,0.6960415,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.05,0.6995488000000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.02,0.7742551,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.01,0.9525532999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.005,0.9525532999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.001,0.9863632,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,proof_gap,0.0,0.9884142381469727,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.5,0.554378,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.25,0.5887631,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.1,0.5887631,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.05,0.5887631,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.01,0.5887631,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.001,0.8432238999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,P-GRB,incumbent_gap,0.0,0.8432238999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_light_1000,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.5,2.2030533,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_light_1000,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.25,2.55244,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_light_1000,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.1,3.7956605000000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_light_1000,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.05,3.8285836,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_light_1000,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,small-easy,C6-HGA-LIGHT-1000,proof_gap,0.02,4.125724,left_continuous_observed_events_no_interpolation_no_post_final_extension
