source_run_id,stage,instance,arm,K0,rho,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_bound,right_child_bound,verified_incumbent,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho,score_tolerance,round46_action,round46_reason,source_ledger,source_ledger_sha256,frozen_tau,round47_replay_action,action_differs_from_round46
stage3_300s__moderate_seed3301__K4-r050,stage3_300s,moderate_seed3301,K4-r050,4,0.5,2,L1,,0,0.012288138166186287,0.024576276332372575,0.04325846266710777,0.04163264790350033,0.044271334623974555,0.04915255266474515,0.005894089997637381,-0.2758381301030588,0.17184534971009788,0.0,0.17184534971009788,0.0,0.08592267485504894,0.0,0.9211770947951236,1.6966147459907223e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__moderate_seed3301__K4-r050/c6_split_decision_ledger.csv,d5fbf6e14f5e2cbbe5e9f49b17e17d593ab3f4cea5531cbecf72d58734018e57,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r001,1,0.01,1,L0,,0,0.0,0.021337006039780566,0.010498080262726556,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.01083892577705401,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.3709242279932823,0.02742580931468532,0.21338589940108593,9.226006537355854e-06,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001/c6_split_decision_ledger.csv,aaaff7149239d9a2e6d09e044484a44ec2f7d3a69062da9346fd813f30dec896,0.07915,native-target,True
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r001,1,0.01,2,L0.0,L0,1,0.0,0.010668503019890283,0.018037488893895413,0.014301735848744952,0.014748167326727513,0.021337006039780566,0.003299517145885153,-1.1322120419375121,-0.99690997856157,0.0,0.0,0.0,0.0,0.0,1.0,3.030746488108269e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001/c6_split_decision_ledger.csv,aaaff7149239d9a2e6d09e044484a44ec2f7d3a69062da9346fd813f30dec896,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r001,1,0.01,4,L0.1.0,L0.1,2,0.010668503019890283,0.016002754529835427,0.018308508637441573,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0030284974023389935,-0.05622828493529353,0.47350134628324236,0.0,0.47350134628324236,0.0,0.23675067314162118,0.0,0.33431795124254404,3.3019675019131916e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001/c6_split_decision_ledger.csv,aaaff7149239d9a2e6d09e044484a44ec2f7d3a69062da9346fd813f30dec896,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r012,1,0.12,1,L0,,0,0.0,0.021337006039780566,0.010498080262726556,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.01083892577705401,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.3709242279932823,0.02742580931468532,0.21338589940108593,9.226006537355854e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012/c6_split_decision_ledger.csv,72fa8359cecf84227a93e8c0a46d622281dc840ba88b779721b2ac6c8a380638,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r012,1,0.12,2,L0,,0,0.0,0.021337006039780566,0.015303265520584494,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.0060337405191960725,-0.6635626210305668,0.4034370557262594,0.0,0.4034370557262594,0.0,0.2017185278631297,0.0,0.3923784336444541,1.657346710961912e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012/c6_split_decision_ledger.csv,72fa8359cecf84227a93e8c0a46d622281dc840ba88b779721b2ac6c8a380638,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r015,1,0.15,1,L0,,0,0.0,0.021337006039780566,0.010498080262726556,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.01083892577705401,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.3709242279932823,0.02742580931468532,0.21338589940108593,9.226006537355854e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015/c6_split_decision_ledger.csv,ecbd3595867298a70facaa4234b6c4d91b4413a727a28a5f49702b0e2588ae48,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r015,1,0.15,2,L0,,0,0.0,0.021337006039780566,0.015303265520584494,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.0060337405191960725,-0.6635626210305668,0.4034370557262594,0.0,0.4034370557262594,0.0,0.2017185278631297,0.0,0.3923784336444541,1.657346710961912e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015/c6_split_decision_ledger.csv,ecbd3595867298a70facaa4234b6c4d91b4413a727a28a5f49702b0e2588ae48,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r020,1,0.2,1,L0,,0,0.0,0.021337006039780566,0.010498080262726556,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.01083892577705401,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.3709242279932823,0.02742580931468532,0.21338589940108593,9.226006537355854e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020/c6_split_decision_ledger.csv,f95e1444c78d62d65e92ef7002766c681963788b5ea80ba6c08b2b049933e722,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r020,1,0.2,2,L0,,0,0.0,0.021337006039780566,0.015303265520584494,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.0060337405191960725,-0.6635626210305668,0.4034370557262594,0.0,0.4034370557262594,0.0,0.2017185278631297,0.0,0.3923784336444541,1.657346710961912e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020/c6_split_decision_ledger.csv,f95e1444c78d62d65e92ef7002766c681963788b5ea80ba6c08b2b049933e722,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r050,1,0.5,1,L0,,0,0.0,0.021337006039780566,0.010498080262726556,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.01083892577705401,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.6679093405422587,0.07393911544430584,0.3709242279932823,0.02742580931468532,0.21338589940108593,9.226006537355854e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050/c6_split_decision_ledger.csv,0a6fa4fb40bf688734d9342b3cd9ddccf92033741d0d47790cfa5c7047496c61,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r050,1,0.5,2,L0,,0,0.0,0.021337006039780566,0.015303265520584494,0.011299500847048415,0.01773750003066519,0.021337006039780566,0.0060337405191960725,-0.6635626210305668,0.4034370557262594,0.0,0.4034370557262594,0.0,0.2017185278631297,0.0,0.3923784336444541,1.657346710961912e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050/c6_split_decision_ledger.csv,0a6fa4fb40bf688734d9342b3cd9ddccf92033741d0d47790cfa5c7047496c61,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r001,4,0.01,1,L1,,0,0.005334251509945142,0.010668503019890283,0.01691335542353627,0.015601403508861182,0.016528450720283316,0.021337006039780566,0.004423650616244296,-0.2965767481404176,-0.08701064723319865,0.0,0.0,0.0,0.0,0.0,1.0,2.2605763589063115e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,f7084f43bc5c5671903e6e57fa9ee8ad4966154e655ccc8c386c121bad7b3abc,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r001,4,0.01,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0033726170759442245,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.2893820563697231,0.014915418276505776,0.2735138487608078,2.9650564464383223e-05,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,f7084f43bc5c5671903e6e57fa9ee8ad4966154e655ccc8c386c121bad7b3abc,0.07915,native-target,True
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r001,4,0.01,3,L2.0,L2,1,0.010668503019890283,0.013335628774862855,0.019975420689906327,0.01822380137227069,0.019027733590553743,0.021337006039780566,0.0013615853498742392,-1.286455761144479,-0.6960174031250528,0.0,0.0,0.0,0.0,0.0,1.0,7.344379845076256e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,f7084f43bc5c5671903e6e57fa9ee8ad4966154e655ccc8c386c121bad7b3abc,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r001,4,0.01,4,L2.1,L2,1,0.013335628774862855,0.016002754529835427,0.02012773539022431,0.019830298923047333,0.020631492071368288,0.021337006039780566,0.0012092706495562579,-0.24596352130610313,0.4165789365092361,0.0,0.4165789365092361,0.0,0.20828946825461805,0.0,0.3800000099056623,8.269447376837221e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,f7084f43bc5c5671903e6e57fa9ee8ad4966154e655ccc8c386c121bad7b3abc,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r012,4,0.12,1,L1,,0,0.005334251509945142,0.010668503019890283,0.01691335542353627,0.015601403508861182,0.016528450720283316,0.021337006039780566,0.004423650616244296,-0.2965767481404176,-0.08701064723319865,0.0,0.0,0.0,0.0,0.0,1.0,2.2605763589063115e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012/c6_split_decision_ledger.csv,d3670cfdecc12b1ad57f55a2ee3bcf8a746e4a3fdb7568579d8b926f14e6cc54,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r012,4,0.12,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0033726170759442245,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.2893820563697231,0.014915418276505776,0.2735138487608078,2.9650564464383223e-05,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012/c6_split_decision_ledger.csv,d3670cfdecc12b1ad57f55a2ee3bcf8a746e4a3fdb7568579d8b926f14e6cc54,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r012,4,0.12,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0030284974023389866,-0.05622828493529595,0.47350134628324114,0.0,0.47350134628324114,0.0,0.23675067314162057,0.0,0.33431795124254493,3.301967501913199e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012/c6_split_decision_ledger.csv,d3670cfdecc12b1ad57f55a2ee3bcf8a746e4a3fdb7568579d8b926f14e6cc54,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r015,4,0.15,1,L1,,0,0.005334251509945142,0.010668503019890283,0.01691335542353627,0.015601403508861182,0.016528450720283316,0.021337006039780566,0.004423650616244296,-0.2965767481404176,-0.08701064723319865,0.0,0.0,0.0,0.0,0.0,1.0,2.2605763589063115e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015/c6_split_decision_ledger.csv,d0ce6558901ae3ccb5970728a42c8c70b44864b50945a2a696f9ae368e60b071,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r015,4,0.15,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0033726170759442245,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.2893820563697231,0.014915418276505776,0.2735138487608078,2.9650564464383223e-05,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015/c6_split_decision_ledger.csv,d0ce6558901ae3ccb5970728a42c8c70b44864b50945a2a696f9ae368e60b071,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r015,4,0.15,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0030284974023389866,-0.05622828493529595,0.47350134628324114,0.0,0.47350134628324114,0.0,0.23675067314162057,0.0,0.33431795124254493,3.301967501913199e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015/c6_split_decision_ledger.csv,d0ce6558901ae3ccb5970728a42c8c70b44864b50945a2a696f9ae368e60b071,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r020,4,0.2,1,L1,,0,0.005334251509945142,0.010668503019890283,0.01691335542353627,0.015601403508861182,0.016528450720283316,0.021337006039780566,0.004423650616244296,-0.2965767481404176,-0.08701064723319865,0.0,0.0,0.0,0.0,0.0,1.0,2.2605763589063115e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020/c6_split_decision_ledger.csv,7eb5a26c9f5e93d70eb546e0fe24d005167188fbc45059113dfd2a655eec7634,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r020,4,0.2,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0033726170759442245,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.2893820563697231,0.014915418276505776,0.2735138487608078,2.9650564464383223e-05,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020/c6_split_decision_ledger.csv,7eb5a26c9f5e93d70eb546e0fe24d005167188fbc45059113dfd2a655eec7634,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r020,4,0.2,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0030284974023389866,-0.05622828493529595,0.47350134628324114,0.0,0.47350134628324114,0.0,0.23675067314162057,0.0,0.33431795124254493,3.301967501913199e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020/c6_split_decision_ledger.csv,7eb5a26c9f5e93d70eb546e0fe24d005167188fbc45059113dfd2a655eec7634,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r050,4,0.5,1,L1,,0,0.005334251509945142,0.010668503019890283,0.01691335542353627,0.015601403508861182,0.016528450720283316,0.021337006039780566,0.004423650616244296,-0.2965767481404176,-0.08701064723319865,0.0,0.0,0.0,0.0,0.0,1.0,2.2605763589063115e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050/c6_split_decision_ledger.csv,f889ccc178e551f4968cb66d2ce04aecb3ee2ae7800ce03035a731b527237a9d,0.07915,exact-close,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r050,4,0.5,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0033726170759442245,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.5272218075128589,0.051542305226587364,0.2893820563697231,0.014915418276505776,0.2735138487608078,2.9650564464383223e-05,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050/c6_split_decision_ledger.csv,f889ccc178e551f4968cb66d2ce04aecb3ee2ae7800ce03035a731b527237a9d,0.07915,native-target,False
stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r050,4,0.5,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,0.01813822142257706,0.01974250623466439,0.021337006039780566,0.0030284974023389866,-0.05622828493529595,0.47350134628324114,0.0,0.47350134628324114,0.0,0.23675067314162057,0.0,0.33431795124254493,3.301967501913199e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050/c6_split_decision_ledger.csv,f889ccc178e551f4968cb66d2ce04aecb3ee2ae7800ce03035a731b527237a9d,0.07915,exact-close,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r001,1,0.01,1,L0,,0,0.0,0.8585174613256055,0.5007539094489198,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.3577635518766856,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.4861063976396738,0.022138721359918567,0.16282443593484633,2.795142266938669e-07,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001/c6_split_decision_ledger.csv,589309056f702eb732b6669b2068ab3b724edddf738a93fd0854cc4ca0329f21,0.07915,native-target,True
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r001,1,0.01,3,L0.0.1,L0.0,2,0.21462936533140137,0.42925873066280273,0.835966423212817,0.6438267079217292,0.724967920577236,0.8585174613256055,0.02255103811278847,-8.52021597986335,-4.9221016824336274,0.0,0.0,0.0,0.0,0.0,1.0,4.434385665976315e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001/c6_split_decision_ledger.csv,589309056f702eb732b6669b2068ab3b724edddf738a93fd0854cc4ca0329f21,0.07915,exact-close,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r012,1,0.12,1,L0,,0,0.0,0.8585174613256055,0.5007539094489198,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.3577635518766856,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.4861063976396738,0.022138721359918567,0.16282443593484633,2.795142266938669e-07,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012/c6_split_decision_ledger.csv,3acdd5c4973e476af723ceb425c7d0db7ca38656783b48d4e3153cf9c759fd19,0.07915,native-target,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r012,1,0.12,2,L0,,0,0.0,0.8585174613256055,0.6832100434153834,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.17530741791022209,-0.9478351054515817,0.850349412504015,0.0,0.850349412504015,0.0,0.4251747062520075,0.0,0.18615876917449223,5.704265252303574e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012/c6_split_decision_ledger.csv,3acdd5c4973e476af723ceb425c7d0db7ca38656783b48d4e3153cf9c759fd19,0.07915,exact-close,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r015,1,0.15,1,L0,,0,0.0,0.8585174613256055,0.5007539094489198,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.3577635518766856,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.4861063976396738,0.022138721359918567,0.16282443593484633,2.795142266938669e-07,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015/c6_split_decision_ledger.csv,923652219c598161e052b9755bd084110bafb2683d60d4506fa46874309fae3a,0.07915,native-target,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r015,1,0.15,2,L0,,0,0.0,0.8585174613256055,0.6832100434153834,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.17530741791022209,-0.9478351054515817,0.850349412504015,0.0,0.850349412504015,0.0,0.4251747062520075,0.0,0.18615876917449223,5.704265252303574e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015/c6_split_decision_ledger.csv,923652219c598161e052b9755bd084110bafb2683d60d4506fa46874309fae3a,0.07915,exact-close,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r020,1,0.2,1,L0,,0,0.0,0.8585174613256055,0.5007539094489198,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.3577635518766856,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.4861063976396738,0.022138721359918567,0.16282443593484633,2.795142266938669e-07,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020/c6_split_decision_ledger.csv,70f5ba0bfd2f723ae2669fb9cb22fe3a910effe801fa21485bbaed400e0096ce,0.07915,native-target,False
stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r020,1,0.2,2,L0,,0,0.0,0.8585174613256055,0.6832100434153834,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.17530741791022209,-0.9478351054515817,0.850349412504015,0.0,0.850349412504015,0.0,0.4251747062520075,0.0,0.18615876917449223,5.704265252303574e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020/c6_split_decision_ledger.csv,70f5ba0bfd2f723ae2669fb9cb22fe3a910effe801fa21485bbaed400e0096ce,0.07915,exact-close,False
