instance,run_id,arm,leaf_id,depth,status,ledger_work,ledger_runtime,log_available,log_path,model_rows,model_columns,model_nonzeros,presolve_removed_rows,presolve_removed_columns,presolved_rows,presolved_columns,presolved_nonzeros,lp_iterations,lp_seconds,lp_work,matrix_range_min,matrix_range_max,objective_range_min,objective_range_max,bounds_range_min,bounds_range_max,rhs_range_min,rhs_range_max,reported_cut_families,reported_cut_count,cut_summary,primal_dual_vector_export_available,binding_row_family_counts_available,fractional_pattern_export_available,lp_objective
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.0,1,INFEASIBLE,35.518,10.592,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.0_lp.gurobi.log,93019,18189,665846,7187,267,17919,103762,594269,21598,10.59,35.52,8e-03,2e+04,8e-03,1e+00,2e-01,3e+03,4e-02,5e+04,0,0,,False,False,False,
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1,1,OPTIMAL,10.1389,3.155,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1_lp.gurobi.log,93019,18189,665846,7683,267,17919,103270,569568,9637,3.15,10.14,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5408540637
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L2,0,OPTIMAL,7.73236,2.423,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L2_lp.gurobi.log,93019,18189,665846,8335,264,17919,102621,536795,7875,2.42,7.73,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.6230545938
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L2.0,1,OPTIMAL,8.42218,2.71,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L2.0_lp.gurobi.log,93019,18189,665846,7965,267,17919,102991,555567,8923,2.71,8.42,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.6230545938
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L2.1,1,INFEASIBLE,25.7711,7.896,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L2.1_lp.gurobi.log,93019,18189,665846,8338,264,17919,102613,536782,18490,7.89,25.77,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L3,0,INFEASIBLE,4.20367,1.388,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L3_lp.gurobi.log,93019,18189,665846,8824,244,17919,101857,511242,6527,1.38,4.2,8e-03,2e+04,8e-03,1e+00,2e-01,1e+03,4e-02,5e+04,0,0,,False,False,False,
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0,2,OPTIMAL,9.84547,3.092,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0_lp.gurobi.log,93019,18189,665846,7463,267,17919,103485,580558,9674,3.09,9.85,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5423187751
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.1,2,OPTIMAL,9.75317,3.003,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.1_lp.gurobi.log,93019,18189,665846,7684,267,17919,103264,569555,10008,3.0,9.75,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5802047511
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0,3,OPTIMAL,11.0829,3.443,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0_lp.gurobi.log,93019,18189,665846,7329,267,17919,103617,587256,10624,3.44,11.08,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5437913372
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.1,3,OPTIMAL,9.43438,2.925,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.1_lp.gurobi.log,93019,18189,665846,7464,267,17919,103483,580554,9201,2.92,9.43,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5587798297
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.0,4,OPTIMAL,10.1375,3.15,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.0_lp.gurobi.log,93019,18189,665846,7206,267,17919,103738,593404,10048,3.15,10.14,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5632890267
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1,4,OPTIMAL,11.9446,3.717,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1_lp.gurobi.log,93019,18189,665846,7329,267,17919,103617,587256,10319,3.72,11.94,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5500939861
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1.0,5,OPTIMAL,9.02549,2.783,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1.0_lp.gurobi.log,93019,18189,665846,7245,267,17919,103698,591452,9099,2.78,9.03,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.550808155
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1.1,5,OPTIMAL,11.3814,3.509,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1.1_lp.gurobi.log,93019,18189,665846,7329,267,17919,103615,587253,10753,3.51,11.38,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5536563779
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1.0.0,6,OPTIMAL,10.3688,3.265,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1.0.0_lp.gurobi.log,93019,18189,665846,7243,267,17919,103700,591552,10144,3.27,10.37,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5539323516
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1.0.1,6,OPTIMAL,10.5286,3.266,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1.0.1_lp.gurobi.log,93019,18189,665846,7245,267,17919,103698,591452,9631,3.27,10.53,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5522026662
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1.1.0,6,OPTIMAL,11.181,3.362,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1.1.0_lp.gurobi.log,93019,18189,665846,7250,267,17919,103692,591201,10871,3.36,11.18,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5536563779
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.0.1.1.1,6,OPTIMAL,10.3916,3.235,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.0.1.1.1_lp.gurobi.log,93019,18189,665846,7329,267,17919,103615,587253,10698,3.23,10.39,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5561017146
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.1.0,4,OPTIMAL,12.0759,3.64,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.1.0_lp.gurobi.log,93019,18189,665846,7415,267,17919,103532,583004,11030,3.64,12.08,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5587798297
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1.1.0.1.1,4,OPTIMAL,10.0476,3.056,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1.1.0.1.1_lp.gurobi.log,93019,18189,665846,7464,267,17919,103483,580554,10352,3.06,10.05,8e-03,2e+04,8e-03,1e+00,2e-01,2e+03,4e-02,5e+04,0,0,,False,False,False,0.5694922904
