path,size_bytes,safe_limit_bytes,status,sha256
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/models/face_max_total_return_flow.lp.gz,237004,94371840,PASS,9e0808d59fc36df2bb63879efebcf6e778b7d0499d91f9af73287095d62a935f
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/models/face_min_total_conn_flow.lp.gz,239450,94371840,PASS,bee6c6d931ab5cfbfac684b8311e1302a2d01b344fdb12925235bef60edf6fad
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/models/face_min_total_return_flow.lp.gz,237002,94371840,PASS,3cd3a0d7be5251cd9192c680c6311fcee5a963fea25dfe2948b3e4d0d6a97952
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/models/relaxed_original_objective.lp.gz,236792,94371840,PASS,d1cf081d47ac2c8387adb96a26f3127e85772e59b6238876a1204532503c3655
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/models/source_F0_global_root.lp.gz,240207,94371840,PASS,d217d3c88708d957330530ab34b9a3bbaf82e485f414228c54fc2ebf2d8cd672
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/records/face_max_total_conn_flow.json,1471,94371840,PASS,6ae23d37437b8e8141edc61e8114e5c1d95d511f61d17ae179a1752da22c7862
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/records/face_max_total_return_flow.json,1480,94371840,PASS,7944082b0d528158a83fc6f1408c658f6f34c0eb45b2e3783137a23ce6842ec3
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/records/face_min_total_conn_flow.json,1472,94371840,PASS,82e3a2ead44b70e60dc842d714f37be9f785c2c3c68fa015d1202acc7f3ca1a5
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/records/face_min_total_return_flow.json,1480,94371840,PASS,71444658a52992b53c607c4ea153d6eb474429f31e55e0545b1bb943c645c633
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/records/root_original_objective.json,1468,94371840,PASS,24215399220bfc110c39b02739701c9a590fe72fe2e28983b7a18b0b45260751
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/solutions/face_max_total_conn_flow.sol.gz,201925,94371840,PASS,196590b851f9b4589bd92fd857928dc77fb6ea3da47dcef6625188d112e958bd
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/solutions/face_max_total_return_flow.sol.gz,175263,94371840,PASS,ce7c9dd7de15cccbc15c99bc5967ccfc110a595d0983e9cec4ea3e119450b1d5
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/solutions/face_min_total_conn_flow.sol.gz,158714,94371840,PASS,a56bab2f8bced7f8d7f4ede306e7c9c9a7de96507c1423b24553ff4014d1e262
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/solutions/face_min_total_return_flow.sol.gz,153655,94371840,PASS,e3f5d07f889220c0ea43409aca2efee79136b94722a0794df7e96ce9d327eb33
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/moderate_seed3301/solutions/root_original_objective.sol.gz,154349,94371840,PASS,5ea69d2a6a3d2db98b5ba394ac6a65d66d02f51b7b6211966d062d3d29a69cf3
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/run_configuration.json,1634,94371840,PASS,2f562577e2728631626416b9c94ced10e28c85bc7b6ba67665c45e182d1d4d8c
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/artifact_hashes_and_compression_manifest.json,19426,94371840,PASS,315370e9f910723eb84596d15ce08f46dc6c4e6e6c346ef84974a87ad65fa4ae
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/commands/face_max_total_conn_flow.cplex,548,94371840,PASS,48b725d4d4aa8db168327baa0ee67e31d53eb0666a458810537dc473d39dc8f5
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/commands/face_max_total_return_flow.cplex,552,94371840,PASS,1ec703c46a59d4bbf14b7eab5cc166ed6d703c96ac4e260fecbb7f51d8e2e7ea
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/commands/face_min_total_conn_flow.cplex,548,94371840,PASS,0a4737987a1c3c3d04dc82d8ea250c258b889d86ddb0a057688acbfd4acee452
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/commands/face_min_total_return_flow.cplex,552,94371840,PASS,72f2d16500acaca9c188d0af57cfd204f88307608b96674675ca261b26ca506e
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/commands/root_original_objective.cplex,549,94371840,PASS,e4ba486fbc31c709b29c7bd239efc16966687ce881b23f245022396502bc0790
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/completed_summary.json,961,94371840,PASS,bddc24b2e6da708ef21355f06845ca8f60e9f8f99167326451064938ae343040
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/diagnostic_manifest.json,55648,94371840,PASS,443a00ebe43fe14062ed442a957a16a610eee66823370f43929a67f8f78a277f
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/logs/face_max_total_conn_flow.log.gz,133620,94371840,PASS,ffd033cd231b0e57d710052baafeca7b0853d55d1ccf89508d698fe57ca67841
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/logs/face_max_total_return_flow.log.gz,89382,94371840,PASS,33a228faa6b81e0ff57edc5f014762ee15a12ef3462d5b5220f1eab87449cece
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/logs/face_min_total_conn_flow.log.gz,60050,94371840,PASS,e6836859bb6270ea2694c93e748a5cd60b89df1b9ceaf9254a570bd7b409489e
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/logs/face_min_total_return_flow.log.gz,46563,94371840,PASS,9c39c9282d09cb7b8ee156bc21a13be5d7aae14cef018b76dbe4e3825b07274d
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/logs/root_original_objective.log.gz,64239,94371840,PASS,d0f7797629278d3833f20b13b6fc425616e2b3285dacf86d36092076cf7439c4
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/models/face_max_total_conn_flow.lp.gz,239965,94371840,PASS,c5939ef86e737bb796ae4b50ed7c572a2cab4ffff34f3a125ed8b6018e5da536
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/models/face_max_total_return_flow.lp.gz,237537,94371840,PASS,3dd737626b8bc1bb0275a5bb30004df910e6c25b6318083ffba5461ef49861a6
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/models/face_min_total_conn_flow.lp.gz,239964,94371840,PASS,af1fbff8d46b157708b8af3ddd325471f89245b3ef495250897102a4da5e00a8
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/models/face_min_total_return_flow.lp.gz,237535,94371840,PASS,6d4c055688600732365c9531cd3786cf6c4f866b82cd33fb8f47a8536cceeb2a
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/models/relaxed_original_objective.lp.gz,237312,94371840,PASS,26d1daa8eae7db51550975f8ecf7490ca3ab1e8bd4931ffd812768a262c0ef1d
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/models/source_F0_global_root.lp.gz,240695,94371840,PASS,6b98e04df6c093bd6b7bdb4687883734cb46e4891c0a2e090f27a3beae3bd676
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/records/face_max_total_conn_flow.json,1467,94371840,PASS,6b2b63063845e623aa5a387c54c5c4f0e41f9a7941e1576d3376429261fc0c61
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/records/face_max_total_return_flow.json,1475,94371840,PASS,4518ad35079a1f733dcd58195cb61c81e3916f8737e184ebd0153822abf39d14
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/records/face_min_total_conn_flow.json,1467,94371840,PASS,992334700fbfec9e1b42954e8cb6ce398d01e15628aa38c27e33d6e455859ac4
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/records/face_min_total_return_flow.json,1475,94371840,PASS,e00ee784f33de8c26af83656de3fa65861142ce43da3c555c2a2410c63de5e1e
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/records/root_original_objective.json,1463,94371840,PASS,e8f7a34d88f36478ccece0308dadaca8f0d5b22e263919c4f1b0c92a50df3848
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/solutions/face_max_total_conn_flow.sol.gz,191513,94371840,PASS,faecd9b0ce5174bff60fcb63737c99dfa5feacef42fbbd9bd930319f8626aed2
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/solutions/face_max_total_return_flow.sol.gz,180289,94371840,PASS,635104b78101d0c6e5dd9ce6237994ca83d4f8583cafe2724578421e8f8e5bae
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/solutions/face_min_total_conn_flow.sol.gz,186736,94371840,PASS,fa88a60d8ce9750d4a3e7b4d2d1c4aa1534ab343dad5b00360a5fab8a6a6327d
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/solutions/face_min_total_return_flow.sol.gz,160483,94371840,PASS,06fb61b62d1c7a285eb8ba18f8e8db11de2185c830869c7f746119e44b1de5ad
results/gf_global_gini_tree_strict_flow_round/diagnostics/flow_degeneracy/tight_T_seed3101/solutions/root_original_objective.sol.gz,177958,94371840,PASS,9b8aad1a543c4e78d787ee9b0f137a877a6469602f2951b296c7e177ccb4002d
results/gf_global_gini_tree_strict_flow_round/exactness_audit.csv,1630,94371840,PASS,d118b126532e80db881e8e85faa31af41d18c43c9dda868cecf423b4179b86ad
results/gf_global_gini_tree_strict_flow_round/final_report.md,27835,94371840,PASS,6ab3fd3ae25b026feb060eae7e9384502e7a4bd90a0b0fb39e62dbd3100886b7
results/gf_global_gini_tree_strict_flow_round/flow_degeneracy_diagnostics.csv,31283,94371840,PASS,cbd1daa74f969c47e34117fc8678de6cacc3d74b6e4c62d7dcba0b19d3ec01ff
results/gf_global_gini_tree_strict_flow_round/flow_model_size_and_presolve.csv,30132,94371840,PASS,774595a11886afec514312a9446aa627e33e99963693c4cefade20addf1b4c5b
results/gf_global_gini_tree_strict_flow_round/flow_projection_and_dominance_audit.csv,5808,94371840,PASS,2d34be767782a747fca7437baec222298d060877c4c40415b04f1bdf00d47197
results/gf_global_gini_tree_strict_flow_round/flow_variant_300s_ablation.csv,28432,94371840,PASS,aeb130d33bd32c0e29118c19fecac3a0a20126209e3c26f75ca55d4af08dbaf5
results/gf_global_gini_tree_strict_flow_round/historical_audit/historical_certificate_audit.json,13448,94371840,PASS,263dc92f9af49671fc361f34ca004cd758434274d52b18b9d7f2257bada01a3e
results/gf_global_gini_tree_strict_flow_round/historical_audit/README.md,3122,94371840,PASS,a7f31b13792eb67bcafa701f015f519e220113200dc7e9f6caa33cbcc7bbd63e
results/gf_global_gini_tree_strict_flow_round/historical_audit/source_artifact_hashes.csv,3653,94371840,PASS,d1e5df99caf43db7fc8c6d8c73dc8bc54c092cbc885dea5cc4a2c738f3e80c0d
results/gf_global_gini_tree_strict_flow_round/historical_audit/v12_round20_certificate_audit.csv,3468,94371840,PASS,89bc09ed9dd8413f4c261a0dbb4f00e9b1625197bebd05e457a2c54b7c301ebb
results/gf_global_gini_tree_strict_flow_round/historical_certificate_reclassification.csv,3468,94371840,PASS,89bc09ed9dd8413f4c261a0dbb4f00e9b1625197bebd05e457a2c54b7c301ebb
results/gf_global_gini_tree_strict_flow_round/logs/stage0__high_imbalance_seed3202__f2__30s.log,8331,94371840,PASS,8fbf3151402bb6c6b7a457e1efeb1aeacd2d6ce598606495d3c4eb8bacb18019
results/gf_global_gini_tree_strict_flow_round/logs/stage0__moderate_seed3301__f2__30s.log,7139,94371840,PASS,4ccaebbc8323acfaae8de48bf06177c3984b772bf84fd21adc6fc22c010ca853
results/gf_global_gini_tree_strict_flow_round/logs/stage0__round21_toy_V2_M1__f0__30s.log,3821,94371840,PASS,5f24eac85f38733bb34d4cdd5be61d28cbdb3b9188ac4f7041d20fafb910949c
results/gf_global_gini_tree_strict_flow_round/logs/stage0__round21_toy_V2_M1__f1__30s.log,3821,94371840,PASS,b6df9e4993094b0f16ebeb1f5eaa389ff68eb6677bd75b8639d88d21cfd0b641
results/gf_global_gini_tree_strict_flow_round/logs/stage0__round21_toy_V2_M1__f2__30s.log,3821,94371840,PASS,7dcaced01ed6cad7db95f434c7c3464379287df411cc1ad97b2166ed3102f9e4
results/gf_global_gini_tree_strict_flow_round/logs/stage0__round21_toy_V2_M1__f3__30s.log,3821,94371840,PASS,9421aeae20506132f4c7ec0364a872658549e6f6799486b98a1437e1afbab366
results/gf_global_gini_tree_strict_flow_round/logs/stage0__round21_toy_V2_M1__off__30s.log,3805,94371840,PASS,8300a36a867831ce27eae7f7e7a0556c3039a81fa47daf57181dfd19b8182748
results/gf_global_gini_tree_strict_flow_round/logs/stage0__tight_T_seed3101__f2__30s.log,8567,94371840,PASS,a533a90dd1ba45949efea9238de61a567bf62dcde4b707746ad70bdba6e83a91
results/gf_global_gini_tree_strict_flow_round/logs/stage0__V12_M1__f2__30s.log,14305,94371840,PASS,cef51fed4fa7d12365a07392024caf99b7a99e720fbab90d52e555ef0f242bc2
results/gf_global_gini_tree_strict_flow_round/logs/stage0__V12_M2__f2__30s.log,13543,94371840,PASS,aee54045f2fc26d18b9830843b966a5b6794a8b8f7d6aeae9184722156e35bf0
results/gf_global_gini_tree_strict_flow_round/logs/stage1__high_imbalance_seed3202__f0__300s.log,60081,94371840,PASS,a59e11cf9aa4989f65dbde05615fbb9d54c9e6a06348b15db177a7f0c1690fd1
results/gf_global_gini_tree_strict_flow_round/logs/stage1__high_imbalance_seed3202__f1__300s.log,60004,94371840,PASS,ef3b0975d47eddb9c4887728171ec99e09f27bc6aff40019384ed26f523149bb
results/gf_global_gini_tree_strict_flow_round/logs/stage1__high_imbalance_seed3202__f2__300s.log,57863,94371840,PASS,9a9fb5aa2fba45de89f7e8cab138421474b1f5576a6c50906a1e7934330ce7c0
results/gf_global_gini_tree_strict_flow_round/logs/stage1__high_imbalance_seed3202__f3__300s.log,58724,94371840,PASS,072ae81e9275d17b32e5ef38e74c31946e33c8fa5b880551d4a8a9807a22be25
results/gf_global_gini_tree_strict_flow_round/logs/stage1__high_imbalance_seed3202__off__300s.log,63365,94371840,PASS,a7b320f2ff83b1bd09ba1c6b37bd948345c64241e53096313b90d65b327fb0ad
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3301__f0__300s.log,46831,94371840,PASS,5626ca090b4480e75706c633d35c423db502ab20845a64d68ee1d1aea5ad5c47
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3301__f1__300s.log,47223,94371840,PASS,eccb8b7e86249e9821cdf24988564897cf38b3bdee3b2a9ff54e8ee18948d4e5
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3301__f2__300s.log,51816,94371840,PASS,f916821b041780cd9087cf09fc7ecb70f96feec9261649775d2326d439cd9d7d
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3301__f3__300s.log,45955,94371840,PASS,a3333113c283acd9f4590ebe554ff5dfb8ae978a70a4d0dec62afebfc6f01224
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3301__off__300s.log,57403,94371840,PASS,921534780bcc2881021bc1e7c8ee832d618a868854118fe4b1e36e32f7b27e47
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3302__f0__300s.log,56195,94371840,PASS,cc130efb08bdb9e541632e9c3bd07dcfc05a9340249a688d5948d852cbba871e
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3302__f1__300s.log,56356,94371840,PASS,51040a9d9aa5bfa10e6ef0ad427eb68d5e260856c975f481ff9e5349f8f4b71c
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3302__f2__300s.log,56424,94371840,PASS,3f0225f1db9a80e017fc79502081e4205a466bbca520128619b58b9b4d7a6c70
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3302__f3__300s.log,57849,94371840,PASS,fb9a5a6c5f31f76f8f17da8b397ef44ed6c5f5e64c6cf84f0c735ff90e1fb7d1
results/gf_global_gini_tree_strict_flow_round/logs/stage1__moderate_seed3302__off__300s.log,61483,94371840,PASS,3736fe388c23ae5fd43b4ace260108c4f9d18b3c41be55c45d23b7537bd9364d
results/gf_global_gini_tree_strict_flow_round/logs/stage1__tight_T_seed3101__f0__300s.log,62482,94371840,PASS,24119f574d61a49248762d2a38431013bbe6e829ac81725531586e5e6bae180c
results/gf_global_gini_tree_strict_flow_round/logs/stage1__tight_T_seed3101__f1__300s.log,61109,94371840,PASS,8f89b44bf8a182a1ee9b0949f465feb219b444b5247d2d64d3e1c530dfe483cf
results/gf_global_gini_tree_strict_flow_round/logs/stage1__tight_T_seed3101__f2__300s.log,59145,94371840,PASS,1655a5cbf34a59a8ace98374db7c7fe5b7f2979e4e2339f5d8daefbe6665ccf0
results/gf_global_gini_tree_strict_flow_round/logs/stage1__tight_T_seed3101__f3__300s.log,60482,94371840,PASS,770122be2783f0af70e352b5f0c2bd3a2f1c5c4e2457aeed9be856041d132fb9
results/gf_global_gini_tree_strict_flow_round/logs/stage1__tight_T_seed3101__off__300s.log,64165,94371840,PASS,61f9d8a08af29712f06d2e0bedc0feb82c1983e66af698e6ede082a66ef8c1af
results/gf_global_gini_tree_strict_flow_round/logs/stage1__V12_M2__f0__300s.log,67457,94371840,PASS,fe85febd498ff240149dd75ec11a6c27c949728083ec59c869c65e6fd8b181fd
results/gf_global_gini_tree_strict_flow_round/logs/stage1__V12_M2__f1__300s.log,71220,94371840,PASS,076e092584c5cb2fa6f60324c79e71d15d0a1ef578cafbec0c8b53c7c8b7fdfb
results/gf_global_gini_tree_strict_flow_round/logs/stage1__V12_M2__f2__300s.log,70475,94371840,PASS,c8ec1f6107ace9aaf05296ae6dc8a1ccb7c4f66237008cc70d950211467cbed0
results/gf_global_gini_tree_strict_flow_round/logs/stage1__V12_M2__f3__300s.log,69425,94371840,PASS,8b84a4446ea1589fa5b0a17f2b154da7bd1399ca4dd32d2f2793feeb07212936
results/gf_global_gini_tree_strict_flow_round/logs/stage1__V12_M2__off__300s.log,72721,94371840,PASS,1580b72c6bf2e9b9757a308077627efa7f3ad3706150d1d270ea1c96263a258e
results/gf_global_gini_tree_strict_flow_round/logs/stage2__high_imbalance_seed3201__f0__900s.log,141822,94371840,PASS,ec70e57ac14c5390ea59cbbcf8cb9f9171c44a0085537a4606c76c67742b3290
results/gf_global_gini_tree_strict_flow_round/logs/stage2__high_imbalance_seed3201__f3__900s.log,140709,94371840,PASS,948c5275c59a75b0e8f78eb6d4f7057458b1a59be31a4c655df18b774da0ab8f
results/gf_global_gini_tree_strict_flow_round/logs/stage2__high_imbalance_seed3201__plain__900s.log,188134,94371840,PASS,1026eb8391e8a0ee43bcb66c5a00549904bb871ba9828b6a3248e5f55271e1b0
results/gf_global_gini_tree_strict_flow_round/logs/stage2__high_imbalance_seed3202__f0__900s.log,128173,94371840,PASS,359b62e5aec4dada4b94fea0d1c292f77a3ae1daa6f1e5b618b395361fd36448
results/gf_global_gini_tree_strict_flow_round/logs/stage2__high_imbalance_seed3202__f3__900s.log,124733,94371840,PASS,7ad8f96a9d21dfcb004164549d55b8a99ea9b0f865c4e5be8a7fd21a369964f3
results/gf_global_gini_tree_strict_flow_round/logs/stage2__high_imbalance_seed3202__plain__900s.log,179750,94371840,PASS,91ff3211726f98bb95f70dfe351ce89fa28fccf48872689f40287180514a86b9
results/gf_global_gini_tree_strict_flow_round/logs/stage2__moderate_seed3301__f0__900s.log,98996,94371840,PASS,4e75db61ffd6f26bf0c0d0b1371caaee1c0a0dcb46d49ac5035421d1bfa8fe9f
results/gf_global_gini_tree_strict_flow_round/logs/stage2__moderate_seed3301__f3__900s.log,83029,94371840,PASS,cf9eee4c67f074729552626be6e2b10ba9d6f3ea71326f75ed2962417ee3a3ba
results/gf_global_gini_tree_strict_flow_round/logs/stage2__moderate_seed3301__plain__900s.log,93517,94371840,PASS,013256fa67089787c064222bb6b8de69f2fb48e64d180b44adf7e2e1b93dea06
results/gf_global_gini_tree_strict_flow_round/logs/stage2__moderate_seed3302__f0__900s.log,121101,94371840,PASS,139b4ee67f68acb8bd5e8959b6a1eb44a161c9a522eab163d219121a02f29086
results/gf_global_gini_tree_strict_flow_round/logs/stage2__moderate_seed3302__f3__900s.log,123641,94371840,PASS,906c2d33a02c4d8e9c6cdb8b0d86fab9d9e3ebd621b5fcf44d537e641f624df9
results/gf_global_gini_tree_strict_flow_round/logs/stage2__moderate_seed3302__plain__900s.log,117759,94371840,PASS,7d09efcf949d98662b2df0af3702a75b907f1501055fdd05373b4d0b328e8ecc
