stage,instance_id,V,M,scenario,comparison,arm,common_verified_ub,gap_threshold,reached,first_observed_process_seconds,no_interpolation,no_post_last_extension
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.2,False,,True,True
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.1,False,,True,True
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.05,False,,True,True
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.02,False,,True,True
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.01,False,,True,True
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.005,False,,True,True
v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.4013966618426952,0.001,False,,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.5,True,22.216591,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.25,True,22.216591,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.2,True,22.216591,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.1,True,22.216591,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.05,True,35.4831707,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.02,True,184.8682583,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.01,True,184.8682583,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.005,True,184.8682583,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.578118917160246,0.001,True,184.8682583,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.5,True,9.2462231,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.25,True,9.2462231,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.2,True,9.2462231,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.1,True,9.2462231,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.05,True,16.102805500000002,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.02,True,94.5026188,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.01,True,94.5026188,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.005,True,94.5026188,True,True
v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,4.578118917160246,0.001,True,94.5026188,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.5,True,114.0550731,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.25,True,114.0550731,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.2,True,114.0550731,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.1,True,114.0550731,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.05,True,127.08933880000001,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.02,True,1209.9256072,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.01,True,3585.1170805,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.005,False,,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,5.485350829690545,0.001,False,,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.5,True,18.0906617,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.25,True,18.0906617,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.2,True,18.0906617,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.1,True,18.0906617,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.05,True,25.502852,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.02,True,618.7025869,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.01,True,1545.3396135,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.005,False,,True,True
v50_3600,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,5.485350829690545,0.001,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.5,True,100.8705552,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.25,True,125.45876630000001,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.2,True,128.3443744,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.1,True,205.8007635,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.05,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.02,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.01,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.005,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6704145308677993,0.001,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.5,True,36.1230597,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.25,True,40.4127591,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.2,True,60.0192537,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.1,True,1439.0365525,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.05,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.02,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.01,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.005,False,,True,True
v50_3600,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6704145308677993,0.001,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.5,True,1.1182798,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.25,True,1.8116275,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.2,True,3.9985869,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.1,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.05,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.02,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.01,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.005,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,9.729486272278969,0.001,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.5,True,29.7373806,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.25,True,29.7373806,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.2,True,54.532163800000006,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.1,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.05,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.02,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.01,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.005,False,,True,True
v50_3600,high_imbalance_seed6202,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,9.729486272278969,0.001,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.5,True,1.0772302,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.25,True,999.9728386,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.2,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.1,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.05,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.02,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.01,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.005,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5804785297747187,0.001,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.5,True,8.229668,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.25,True,28.2722943,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.2,True,38.1595803,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.1,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.05,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.02,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.01,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.005,False,,True,True
v50_3600,moderate_seed6301,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5804785297747187,0.001,False,,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.5,True,0.9474372,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.25,True,0.9474372,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.2,True,0.9474372,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.1,True,1.7959991,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.05,False,,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.02,False,,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.01,False,,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.005,False,,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,8.771979091147195,0.001,False,,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.5,True,27.2565343,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.25,True,27.2565343,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.2,True,27.2565343,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.1,True,27.2565343,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.05,True,1513.8642096,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.02,True,1518.2656512,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.01,True,1532.9804384000001,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.005,True,1575.9765048,True,True
v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,8.771979091147195,0.001,True,1580.0963908,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.5,True,0.9306018,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.25,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.2,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.1,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.05,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.02,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.01,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.005,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,P-GRB,0.6616459775575555,0.001,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.5,True,8.6513768,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.25,True,54.5134204,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.2,True,160.7197437,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.1,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.05,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.02,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.01,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.005,False,,True,True
v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.6616459775575555,0.001,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.5,True,1.0860287,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.25,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.2,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.1,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.05,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.02,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.01,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.005,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.8327916409630631,0.001,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.5,True,6.9236343,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.25,True,73.1255733,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.2,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.1,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.05,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.02,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.01,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.005,False,,True,True
v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8327916409630631,0.001,False,,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.5,True,0.6793986000000001,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.25,True,0.6793986000000001,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.2,True,0.6793986000000001,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.1,True,2.8918873,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.05,False,,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.02,False,,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.01,False,,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.005,False,,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.001,False,,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.5,True,19.4157,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.25,True,19.4157,True,True
v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.2,True,19.4157,True,True
