evidence_source,source_path,run_id,stage,instance,K0,rho,rho_source,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_id,left_child_bound,left_child_infeasible,right_child_id,right_child_bound,right_child_infeasible,verified_incumbent,normalized_c6_gain,child_infeasibility_trigger,threshold_comparison,selected_action,target_value,deterministic_reason,coverage_update
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.01,explicit,3,L2,,0,0.067806530841347426,0.10170979626202115,0.10198223002222966,L2.0,0.084667838225087375,0,L2.1,0.10138859833429298,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.01,explicit,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,L3.0,0.11834023104462985,0,L3.1,0.13529186375496668,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.12,explicit,1,L0,,0,0,0.033903265420673713,0.062126346372835234,L0.0,0.058331711462993117,0,L0.1,0.059861691962981717,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.12,explicit,2,L1,,0,0.033903265420673713,0.067806530841347426,0.070631144922821132,L1.0,0.065244643817023606,0,L1.1,0.07201410688697775,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.12,explicit,3,L2,,0,0.067806530841347426,0.10170979626202115,0.10198223002222966,L2.0,0.084667838225087375,0,L2.1,0.10138859833429298,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.12,explicit,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,L3.0,0.11834023104462985,0,L3.1,0.13529186375496668,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.14999999999999999,explicit,1,L0,,0,0,0.033903265420673713,0.062126346372835234,L0.0,0.058331711462993117,0,L0.1,0.059861691962981717,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.14999999999999999,explicit,2,L1,,0,0.033903265420673713,0.067806530841347426,0.070631144922821132,L1.0,0.065244643817023606,0,L1.1,0.07201410688697775,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.14999999999999999,explicit,3,L2,,0,0.067806530841347426,0.10170979626202115,0.10198223002222966,L2.0,0.084667838225087375,0,L2.1,0.10138859833429298,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.14999999999999999,explicit,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,L3.0,0.11834023104462985,0,L3.1,0.13529186375496668,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.20000000000000001,explicit,1,L0,,0,0,0.033903265420673713,0.062126346372835234,L0.0,0.058331711462993117,0,L0.1,0.059861691962981717,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.20000000000000001,explicit,2,L1,,0,0.033903265420673713,0.067806530841347426,0.070631144922821132,L1.0,0.065244643817023606,0,L1.1,0.07201410688697775,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.20000000000000001,explicit,3,L2,,0,0.067806530841347426,0.10170979626202115,0.10198223002222966,L2.0,0.084667838225087375,0,L2.1,0.10138859833429298,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.20000000000000001,explicit,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,L3.0,0.11834023104462985,0,L3.1,0.13529186375496668,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.5,explicit,1,L0,,0,0,0.033903265420673713,0.062126346372835234,L0.0,0.058331711462993117,0,L0.1,0.059861691962981717,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.5,explicit,2,L1,,0,0.033903265420673713,0.067806530841347426,0.070631144922821132,L1.0,0.065244643817023606,0,L1.1,0.07201410688697775,0,0.13561306168269485,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.5,explicit,3,L2,,0,0.067806530841347426,0.10170979626202115,0.10198223002222966,L2.0,0.084667838225087375,0,L2.1,0.10138859833429298,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,0.5,explicit,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,L3.0,0.11834023104462985,0,L3.1,0.13529186375496668,0,0.12152565367470181,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.01,explicit,1,L0,,0,0,0.049468682614419446,0.020977495607439198,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0.13670233390279926,0,gain_greater_than_or_equal_to_rho,split,,current_normalized_child_gain_reaches_rho,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.01,explicit,2,L0.0,L0,1,0,0.024734341307209723,0.037885533381676995,L0.0.0,0.028210692227058676,0,L0.0.1,0.032852225758396171,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.12,explicit,1,L0,,0,0,0.049468682614419446,0.020977495607439198,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0.13670233390279926,0,gain_greater_than_or_equal_to_rho,split,,current_normalized_child_gain_reaches_rho,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.12,explicit,2,L0.0,L0,1,0,0.024734341307209723,0.037885533381676995,L0.0.0,0.028210692227058676,0,L0.0.1,0.032852225758396171,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.14999999999999999,explicit,1,L0,,0,0,0.049468682614419446,0.020977495607439198,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0.13670233390279926,0,gain_below_rho,native-target,0.024872307366954508,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.14999999999999999,explicit,2,L0,,0,0,0.049468682614419446,0.031780276066358887,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.20000000000000001,explicit,1,L0,,0,0,0.049468682614419446,0.020977495607439198,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0.13670233390279926,0,gain_below_rho,native-target,0.024872307366954508,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.20000000000000001,explicit,2,L0,,0,0,0.049468682614419446,0.031780276066358887,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r050,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.5,explicit,1,L0,,0,0,0.049468682614419446,0.020977495607439198,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0.13670233390279926,0,gain_below_rho,native-target,0.024872307366954508,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r050,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,0.5,explicit,2,L0,,0,0,0.049468682614419446,0.031780276066358887,L0.0,0.024872307366954508,0,L0.1,0.037649503710854168,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.01,explicit,1,L0,,0,0,0.012367170653604861,0.032862773128212029,L0.0,0.02993232489654531,0,L0.1,0.032226517032568763,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.01,explicit,2,L1,,0,0.012367170653604861,0.024734341307209723,0.036239472439736027,L1.0,0.034528448501144372,0,L1.1,0.036837885098759578,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.12,explicit,1,L0,,0,0,0.012367170653604861,0.032862773128212029,L0.0,0.02993232489654531,0,L0.1,0.032226517032568763,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.12,explicit,2,L1,,0,0.012367170653604861,0.024734341307209723,0.036239472439736027,L1.0,0.034528448501144372,0,L1.1,0.036837885098759578,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r015,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.14999999999999999,explicit,1,L0,,0,0,0.012367170653604861,0.032862773128212029,L0.0,0.02993232489654531,0,L0.1,0.032226517032568763,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r015,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,0.14999999999999999,explicit,2,L1,,0,0.012367170653604861,0.024734341307209723,0.036239472439736027,L1.0,0.034528448501144372,0,L1.1,0.036837885098759578,0,0.049468682614419446,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
