run_id,instance,variant,solver_role,budget_seconds,process_start_time,process_end_time,actual_runtime_seconds,process_return_code,windows_return_code_hex,wrapper_timeout,resource_stopped,free_ram_start_bytes,free_ram_end_bytes,minimum_free_ram_bytes,peak_process_tree_rss_bytes,cplex_threads,mip_threads,compact_bc_threads,concurrent_solver_processes,max_cplex_process_count,background_solver_detected,fresh_process,memory_guard_policy,incumbent_source_policy,monitor_path,stdout_log_path,hostname,git_commit,build_sha256,result_package,fresh_run,source_round,certified_original_problem,bound_used_in_comparison
worst_leaf__moderate_seed3301__plain_fixed_interval_mip__g71241711861bede0__300s,moderate_seed3301,plain_fixed_interval_mip,fixed_interval_diagnostic,300,2026-07-13T13:56:12+08:00,2026-07-13T13:56:15+08:00,3.245,0,0x00000000,False,False,18376585216,18418077696,18366128128,49344512,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__plain_fixed_interval_mip__g71241711861bede0__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__plain_fixed_interval_mip__g71241711861bede0__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s,moderate_seed3301,tailored_static_leaf_no_callback,fixed_interval_diagnostic,300,2026-07-13T13:56:15+08:00,2026-07-13T13:56:20+08:00,5.172,0,0x00000000,False,False,18415779840,18948939776,18396557312,55418880,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s,moderate_seed3301,tailored_cheap_leaf,fixed_interval_diagnostic,300,2026-07-13T13:56:21+08:00,2026-07-13T13:56:52+08:00,31.24,0,0x00000000,False,False,18937225216,19000619008,18917130240,33316864,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s,moderate_seed3301,tailored_route_leaf,fixed_interval_diagnostic,300,2026-07-13T13:56:52+08:00,2026-07-13T13:57:23+08:00,31.197,0,0x00000000,False,False,19000360960,18984112128,18970595328,29712384,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__plain_fixed_interval_mip__g71241711861bede0__900s,moderate_seed3301,plain_fixed_interval_mip,fixed_interval_diagnostic,900,2026-07-13T13:57:24+08:00,2026-07-13T13:57:27+08:00,3.213,0,0x00000000,False,False,18983534592,18982109184,18959679488,46637056,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__plain_fixed_interval_mip__g71241711861bede0__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__plain_fixed_interval_mip__g71241711861bede0__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s,moderate_seed3301,tailored_static_leaf_no_callback,fixed_interval_diagnostic,900,2026-07-13T13:57:27+08:00,2026-07-13T13:57:32+08:00,5.192,0,0x00000000,False,False,18981830656,18998595584,18960596992,56233984,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s,moderate_seed3301,tailored_cheap_leaf,fixed_interval_diagnostic,900,2026-07-13T13:57:33+08:00,2026-07-13T13:58:04+08:00,31.202,0,0x00000000,False,False,18988716032,19008397312,18963722240,28753920,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s,moderate_seed3301,tailored_route_leaf,fixed_interval_diagnostic,900,2026-07-13T13:58:04+08:00,2026-07-13T13:58:35+08:00,31.177,0,0x00000000,False,False,19010420736,19002396672,18986848256,25698304,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s,moderate_seed3302,plain_fixed_interval_mip,fixed_interval_diagnostic,300,2026-07-13T13:58:36+08:00,2026-07-13T14:03:37+08:00,301.639,0,0x00000000,False,False,18998800384,18971701248,18882621440,80728064,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s,moderate_seed3302,tailored_static_leaf_no_callback,fixed_interval_diagnostic,300,2026-07-13T14:03:38+08:00,2026-07-13T14:11:09+08:00,451.423,1,0x00000001,True,False,18947923968,19060092928,18586595328,388395008,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s,moderate_seed3302,tailored_cheap_leaf,fixed_interval_diagnostic,300,2026-07-13T14:11:10+08:00,2026-07-13T14:18:42+08:00,451.344,1,0x00000001,True,False,19069689856,19048251392,18931015680,129966080,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s,moderate_seed3302,tailored_route_leaf,fixed_interval_diagnostic,300,2026-07-13T14:18:42+08:00,2026-07-13T14:26:14+08:00,451.182,1,0x00000001,True,False,19045351424,19061399552,18791051264,278011904,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s,moderate_seed3302,plain_fixed_interval_mip,fixed_interval_diagnostic,900,2026-07-13T14:26:14+08:00,2026-07-13T14:41:16+08:00,901.844,0,0x00000000,False,False,19060649984,19042992128,18961195008,100749312,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s,moderate_seed3302,tailored_static_leaf_no_callback,fixed_interval_diagnostic,900,2026-07-13T14:41:18+08:00,2026-07-13T14:51:19+08:00,601.01,0,0x00000000,False,False,19057602560,18958229504,18453659648,506728448,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_cheap_leaf,fixed_interval_diagnostic,900,2026-07-13T14:51:20+08:00,2026-07-13T15:01:51+08:00,631.566,0,0x00000000,False,False,18959355904,18912436224,18817351680,129650688,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,fixed_interval_diagnostic,900,2026-07-13T15:01:52+08:00,2026-07-13T15:11:55+08:00,602.884,0,0x00000000,False,False,18916331520,18930262016,18560532480,370753536,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,fixed_interval_diagnostic,300,2026-07-13T15:11:56+08:00,2026-07-13T15:16:58+08:00,301.587,0,0x00000000,False,False,18921373696,19004465152,18847621120,99897344,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,fixed_interval_diagnostic,300,2026-07-13T15:16:58+08:00,2026-07-13T15:24:30+08:00,451.55,1,0x00000001,True,False,18996940800,18840694784,18676756480,99168256,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_cheap_leaf,fixed_interval_diagnostic,300,2026-07-13T15:24:31+08:00,2026-07-13T15:32:02+08:00,451.411,1,0x00000001,True,False,18831884288,18866495488,18769756160,87105536,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_route_leaf,fixed_interval_diagnostic,300,2026-07-13T15:32:03+08:00,2026-07-13T15:39:34+08:00,451.503,1,0x00000001,True,False,18868695040,18866524160,18791866368,89190400,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__900s,high_imbalance_seed3201,plain_fixed_interval_mip,fixed_interval_diagnostic,900,2026-07-13T15:39:35+08:00,2026-07-13T15:54:37+08:00,902.034,0,0x00000000,False,False,18866110464,18876174336,18750078976,150671360,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_static_leaf_no_callback,fixed_interval_diagnostic,900,2026-07-13T15:54:39+08:00,2026-07-13T16:04:39+08:00,600.795,0,0x00000000,False,False,18885455872,18930884608,18835513344,110215168,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_cheap_leaf,fixed_interval_diagnostic,900,2026-07-13T16:04:40+08:00,2026-07-13T16:14:43+08:00,602.735,0,0x00000000,False,False,18933518336,18894053376,18797248512,87670784,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,fixed_interval_diagnostic,900,2026-07-13T16:14:44+08:00,2026-07-13T16:24:47+08:00,602.858,0,0x00000000,False,False,18890125312,18886692864,18783334400,108564480,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s,tight_T_seed3102,plain_fixed_interval_mip,fixed_interval_diagnostic,300,2026-07-13T16:24:48+08:00,2026-07-13T16:29:50+08:00,301.557,0,0x00000000,False,False,18883264512,18899619840,18846785536,72138752,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
worst_leaf__tight_T_seed3102__tailored_static_leaf_no_callback__g1f10efbb258ce13a__300s,tight_T_seed3102,tailored_static_leaf_no_callback,fixed_interval_diagnostic,300,2026-07-13T16:29:50+08:00,2026-07-13T16:34:21+08:00,270.867,0,0x00000000,False,False,18896621568,18894618624,18850590720,87904256,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,diagnostic_parent_cutoff_no_paper_evidence,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__tight_T_seed3102__tailored_static_leaf_no_callback__g1f10efbb258ce13a__300s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__tight_T_seed3102__tailored_static_leaf_no_callback__g1f10efbb258ce13a__300s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,,
