run_id,event_sequence,status
gate__V12_M1__global__presolve_off__30s,4,passed
gate__V12_M1__global__presolve_off__30s,6,passed
gate__V12_M1__global__presolve_off__30s,8,passed
gate__V12_M1__global__presolve_off__30s,10,passed
gate__V12_M1__global__presolve_off__30s,12,passed
gate__V12_M1__global__presolve_off__30s,14,passed
gate__V12_M1__global__presolve_off__30s,16,passed
gate__V12_M1__global__presolve_off__30s,18,passed
gate__V12_M1__global__presolve_off__30s,20,passed
gate__V12_M1__global__presolve_off__30s,22,passed
gate__V12_M1__global__presolve_off__30s,24,passed
gate__V12_M1__global__presolve_off__30s,26,passed
gate__V12_M1__global__presolve_off__30s,28,passed
gate__V12_M1__global__presolve_off__30s,30,passed
gate__V12_M1__global__presolve_off__30s,32,passed
gate__V12_M1__global__presolve_off__30s,37,passed
gate__V12_M1__global__presolve_off__30s,39,passed
gate__V12_M1__global__presolve_off__30s,41,passed
gate__V12_M1__global__presolve_off__30s,43,passed
gate__V12_M1__global__presolve_off__30s,45,passed
gate__V12_M1__global__presolve_off__30s,47,passed
gate__V12_M1__global__presolve_off__30s,49,passed
gate__V12_M1__global__presolve_off__30s,51,passed
gate__V12_M1__global__presolve_off__30s,53,passed
gate__V12_M1__global__presolve_off__30s,55,passed
gate__V12_M1__global__presolve_off__30s,57,passed
gate__V12_M1__global__presolve_off__30s,61,passed
gate__V12_M1__global__presolve_off__30s,63,passed
gate__V12_M1__global__presolve_off__30s,65,passed
gate__V12_M1__global__presolve_off__30s,67,passed
gate__V12_M1__global__presolve_off__30s,73,passed
gate__V12_M1__global__presolve_off__30s,75,passed
gate__V12_M1__global__presolve_off__30s,77,passed
gate__V12_M1__global__presolve_off__30s,83,passed
gate__V12_M1__global__presolve_off__30s,85,passed
gate__V12_M1__global__presolve_off__30s,87,passed
gate__V12_M1__global__presolve_off__30s,89,passed
gate__V12_M1__global__presolve_off__30s,91,passed
gate__V12_M1__global__presolve_off__30s,93,passed
gate__V12_M1__global__presolve_off__30s,108,passed
gate__V12_M1__global__presolve_off__30s,110,passed
gate__V12_M1__global__presolve_off__30s,112,passed
gate__V12_M1__global__presolve_off__30s,114,passed
gate__V12_M1__global__presolve_off__30s,116,passed
gate__V12_M1__global__presolve_off__30s,135,passed
gate__V12_M1__global__presolve_off__30s,137,passed
gate__V12_M1__global__presolve_off__30s,139,passed
gate__V12_M1__global__presolve_off__30s,145,passed
gate__V12_M1__global__presolve_off__30s,147,passed
gate__V12_M1__global__presolve_off__30s,151,passed
gate__V12_M1__global__presolve_off__30s,153,passed
gate__V12_M1__global__presolve_off__30s,160,passed
gate__V12_M1__global__presolve_off__30s,164,passed
gate__V12_M1__global__presolve_off__30s,170,passed
gate__V12_M1__global__presolve_off__30s,183,passed
gate__V12_M1__global__presolve_off__30s,185,passed
gate__V12_M1__global__presolve_off__30s,196,passed
gate__V12_M1__global__presolve_off__30s,198,passed
gate__V12_M1__global__presolve_off__30s,200,passed
gate__V12_M1__global__presolve_off__30s,221,passed
gate__V12_M1__global__presolve_off__30s,236,passed
gate__V12_M1__global__presolve_off__30s,245,passed
gate__V12_M1__global__presolve_off__30s,247,passed
gate__V12_M1__global__presolve_off__30s,272,passed
gate__V12_M1__global__presolve_off__30s,297,passed
gate__V12_M1__global__presolve_off__30s,303,passed
gate__V12_M1__global__presolve_off__30s,309,passed
gate__V12_M1__global__presolve_off__30s,353,passed
gate__V12_M1__global__presolve_off__30s,355,passed
gate__V12_M1__global__presolve_off__30s,362,passed
gate__V12_M1__global__presolve_off__30s,425,passed
gate__V12_M1__global__presolve_off__30s,430,passed
gate__V12_M1__global__presolve_off__30s,433,passed
gate__V12_M1__global__presolve_off__30s,435,passed
gate__V12_M1__global__presolve_off__30s,437,passed
gate__V12_M1__global__presolve_off__30s,439,passed
gate__V12_M1__global__presolve_off__30s,441,passed
gate__V12_M1__global__presolve_off__30s,533,passed
gate__V12_M1__global__presolve_off__30s,535,passed
gate__V12_M1__global__presolve_off__30s,537,passed
gate__V12_M1__global__presolve_off__30s,543,passed
gate__V12_M1__global__presolve_off__30s,545,passed
gate__V12_M1__global__presolve_off__30s,547,passed
gate__V12_M1__global__presolve_off__30s,549,passed
gate__V12_M1__global__presolve_off__30s,551,passed
gate__V12_M1__global__presolve_off__30s,569,passed
gate__V12_M1__global__presolve_off__30s,571,passed
gate__V12_M1__global__presolve_off__30s,573,passed
gate__V12_M1__global__presolve_off__30s,586,passed
gate__V12_M1__global__presolve_off__30s,650,passed
gate__V12_M1__global__presolve_off__30s,654,passed
gate__V12_M1__global__presolve_off__30s,662,passed
gate__V12_M1__global__presolve_off__30s,671,passed
gate__V12_M1__global__presolve_off__30s,687,passed
gate__V12_M1__global__presolve_off__30s,689,passed
gate__V12_M1__global__presolve_off__30s,691,passed
gate__V12_M1__global__presolve_off__30s,693,passed
gate__V12_M1__global__presolve_off__30s,695,passed
gate__V12_M1__global__presolve_off__30s,697,passed
gate__V12_M1__global__presolve_off__30s,699,passed
gate__V12_M1__global__presolve_off__30s,712,passed
gate__V12_M1__global__presolve_off__30s,717,passed
gate__V12_M1__global__presolve_off__30s,719,passed
gate__V12_M1__global__presolve_off__30s,721,passed
gate__V12_M1__global__presolve_off__30s,723,passed
gate__V12_M1__global__presolve_off__30s,725,passed
gate__V12_M1__global__presolve_off__30s,732,passed
gate__V12_M1__global__presolve_off__30s,734,passed
gate__V12_M1__global__presolve_off__30s,736,passed
gate__V12_M1__global__presolve_off__30s,856,passed
gate__V12_M1__global__presolve_off__30s,866,passed
gate__V12_M1__global__presolve_off__30s,965,passed
gate__V12_M1__global__presolve_off__30s,973,passed
gate__V12_M1__global__presolve_off__30s,1046,passed
gate__V12_M1__global__presolve_off__30s,1048,passed
gate__V12_M1__global__presolve_off__30s,1050,passed
gate__V12_M1__global__presolve_off__30s,1090,passed
gate__V12_M1__global__presolve_off__30s,1092,passed
gate__V12_M1__global__presolve_off__30s,1120,passed
gate__V12_M1__global__presolve_off__30s,1122,passed
gate__V12_M1__global__presolve_off__30s,1124,passed
gate__V12_M1__global__presolve_off__30s,1126,passed
gate__V12_M1__global__presolve_off__30s,1128,passed
gate__V12_M2__global__presolve_off__30s,1,passed
gate__V12_M2__global__presolve_off__30s,4,passed
gate__V12_M2__global__presolve_off__30s,6,passed
gate__V12_M2__global__presolve_off__30s,8,passed
gate__V12_M2__global__presolve_off__30s,10,passed
gate__V12_M2__global__presolve_off__30s,13,passed
gate__V12_M2__global__presolve_off__30s,15,passed
gate__V12_M2__global__presolve_off__30s,17,passed
gate__V12_M2__global__presolve_off__30s,20,passed
gate__V12_M2__global__presolve_off__30s,22,passed
gate__V12_M2__global__presolve_off__30s,24,passed
gate__V12_M2__global__presolve_off__30s,26,passed
gate__V12_M2__global__presolve_off__30s,28,passed
gate__V12_M2__global__presolve_off__30s,30,passed
gate__V12_M2__global__presolve_off__30s,32,passed
gate__V12_M2__global__presolve_off__30s,52,passed
gate__V12_M2__global__presolve_off__30s,54,passed
gate__V12_M2__global__presolve_off__30s,56,passed
gate__V12_M2__global__presolve_off__30s,58,passed
gate__V12_M2__global__presolve_off__30s,60,passed
gate__V12_M2__global__presolve_off__30s,62,passed
gate__V12_M2__global__presolve_off__30s,64,passed
gate__V12_M2__global__presolve_off__30s,88,passed
gate__V12_M2__global__presolve_off__30s,90,passed
gate__V12_M2__global__presolve_off__30s,92,passed
gate__V12_M2__global__presolve_off__30s,94,passed
gate__V12_M2__global__presolve_off__30s,96,passed
gate__V12_M2__global__presolve_off__30s,98,passed
gate__V12_M2__global__presolve_off__30s,100,passed
gate__V12_M2__global__presolve_off__30s,126,passed
gate__V12_M2__global__presolve_off__30s,128,passed
gate__V12_M2__global__presolve_off__30s,132,passed
gate__V12_M2__global__presolve_off__30s,134,passed
gate__V12_M2__global__presolve_off__30s,143,passed
gate__V12_M2__global__presolve_off__30s,150,passed
gate__V12_M2__global__presolve_off__30s,156,passed
gate__V12_M2__global__presolve_off__30s,160,passed
gate__V12_M2__global__presolve_off__30s,263,passed
gate__V12_M2__global__presolve_off__30s,279,passed
gate__V12_M2__global__presolve_off__30s,306,passed
gate__V12_M2__global__presolve_off__30s,308,passed
gate__V12_M2__global__presolve_off__30s,310,passed
gate__V12_M2__global__presolve_off__30s,338,passed
gate__V12_M2__global__presolve_off__30s,340,passed
gate__V12_M2__global__presolve_off__30s,342,passed
gate__V12_M2__global__presolve_off__30s,688,passed
gate__V12_M2__global__presolve_off__30s,724,passed
gate__V12_M2__global__presolve_off__30s,816,passed
gate__V12_M2__global__presolve_off__30s,818,passed
gate__V12_M2__global__presolve_off__30s,820,passed
gate__V12_M2__global__presolve_off__30s,844,passed
gate__V12_M2__global__presolve_off__30s,846,passed
gate__V12_M2__global__presolve_off__30s,1018,passed
gate__V12_M2__global__presolve_off__30s,1102,passed
gate__V12_M2__global__presolve_off__30s,1104,passed
gate__V12_M2__global__presolve_off__30s,1106,passed
gate__V12_M2__global__presolve_off__30s,1108,passed
gate__V12_M2__global__presolve_off__30s,1110,passed
gate__V12_M2__global__presolve_off__30s,1112,passed
gate__V12_M2__global__presolve_off__30s,1143,passed
gate__V12_M2__global__presolve_off__30s,1145,passed
gate__V12_M2__global__presolve_off__30s,1147,passed
gate__V12_M2__global__presolve_off__30s,1149,passed
gate__V12_M2__global__presolve_off__30s,1151,passed
gate__V12_M2__global__presolve_off__30s,1153,passed
gate__V12_M2__global__presolve_off__30s,1155,passed
gate__V12_M2__global__presolve_off__30s,1157,passed
gate__V12_M2__global__presolve_off__30s,1159,passed
gate__moderate_seed3301__global__presolve_off__30s,1,passed
gate__moderate_seed3301__global__presolve_off__30s,3,passed
gate__moderate_seed3301__global__presolve_off__30s,5,passed
gate__moderate_seed3301__global__presolve_off__30s,7,passed
gate__moderate_seed3301__global__presolve_off__30s,10,passed
gate__moderate_seed3301__global__presolve_off__30s,12,passed
gate__moderate_seed3301__global__presolve_off__30s,14,passed
gate__moderate_seed3301__global__presolve_off__30s,16,passed
gate__moderate_seed3301__global__presolve_off__30s,18,passed
gate__moderate_seed3301__global__presolve_off__30s,20,passed
gate__moderate_seed3301__global__presolve_off__30s,22,passed
gate__moderate_seed3301__global__presolve_off__30s,24,passed
gate__moderate_seed3301__global__presolve_off__30s,26,passed
gate__moderate_seed3301__global__presolve_off__30s,28,passed
gate__moderate_seed3301__global__presolve_off__30s,41,passed
gate__moderate_seed3301__global__presolve_off__30s,43,passed
gate__moderate_seed3301__global__presolve_off__30s,46,passed
gate__moderate_seed3301__global__presolve_off__30s,49,passed
gate__moderate_seed3301__global__presolve_off__30s,52,passed
gate__moderate_seed3301__global__presolve_off__30s,54,passed
gate__moderate_seed3301__global__presolve_off__30s,56,passed
gate__moderate_seed3301__global__presolve_off__30s,58,passed
gate__moderate_seed3301__global__presolve_off__30s,60,passed
gate__moderate_seed3301__global__presolve_off__30s,62,passed
gate__moderate_seed3301__global__presolve_off__30s,64,passed
gate__tight_T_seed3102__global__presolve_off__30s,1,passed
gate__tight_T_seed3102__global__presolve_off__30s,3,passed
gate__tight_T_seed3102__global__presolve_off__30s,5,passed
gate__tight_T_seed3102__global__presolve_off__30s,7,passed
gate__tight_T_seed3102__global__presolve_off__30s,10,passed
gate__tight_T_seed3102__global__presolve_off__30s,12,passed
gate__tight_T_seed3102__global__presolve_off__30s,14,passed
gate__tight_T_seed3102__global__presolve_off__30s,16,passed
gate__tight_T_seed3102__global__presolve_off__30s,18,passed
gate__tight_T_seed3102__global__presolve_off__30s,20,passed
gate__tight_T_seed3102__global__presolve_off__30s,22,passed
gate__tight_T_seed3102__global__presolve_off__30s,24,passed
gate__tight_T_seed3102__global__presolve_off__30s,26,passed
gate__tight_T_seed3102__global__presolve_off__30s,28,passed
gate__tight_T_seed3102__global__presolve_off__30s,30,passed
gate__tight_T_seed3102__global__presolve_off__30s,32,passed
gate__tight_T_seed3102__global__presolve_off__30s,34,passed
